,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
INSERTED DETAIL,100048,Salford House,50912868,R5806,Residential Care (Adults),6181.77,02/11/2015,People Group,,,
INSERTED DETAIL,100048,Salford House,50929413,R5806,Residential Care (Adults),1635.72,30/11/2015,People Group,,,
INSERTED DETAIL,100048,Salford House,50929413,R5806,Residential Care (Adults),1867.96,30/11/2015,People Group,,,
INSERTED DETAIL,100048,Salford House,50929413,R5806,Residential Care (Adults),12126.07,30/11/2015,People Group,,,
INSERTED DETAIL,205415,Salvo Design and Print Ltd,50914899,R4317,Print Operational Costs,3449.00,09/11/2015,Resources,,,
INSERTED DETAIL,205415,Salvo Design and Print Ltd,50924520,R4317,Print Operational Costs,791.00,19/11/2015,Resources,,,
INSERTED DETAIL,217694,Sanctuary Care  Property (2) Ltd T/A Briarscroft Care Home,50912931,R5806,Residential Care (Adults),1680.64,02/11/2015,People Group,,,
INSERTED DETAIL,217694,Sanctuary Care  Property (2) Ltd T/A Briarscroft Care Home,50929221,R5806,Residential Care (Adults),1680.64,30/11/2015,People Group,,,
INSERTED DETAIL,229646,Sanctuary Care  Property (2) Ltd t/a Iffley Residential & Nursing Home,50912998,R5806,Residential Care (Adults),3792.00,02/11/2015,People Group,,,
INSERTED DETAIL,229646,Sanctuary Care  Property (2) Ltd t/a Iffley Residential & Nursing Home,50929316,R5806,Residential Care (Adults),3792.00,30/11/2015,People Group,,,
INSERTED DETAIL,228194,Sanctuary Care Property (2) Ltd  (Castlecroft Residential Care Home),50912939,R5806,Residential Care (Adults),1860.00,02/11/2015,People Group,,,
INSERTED DETAIL,228194,Sanctuary Care Property (2) Ltd  (Castlecroft Residential Care Home),50929233,R5806,Residential Care (Adults),1860.00,30/11/2015,People Group,,,
INSERTED DETAIL,220279,Saw The Gap Ltd t/a Banana Moon Hatton Nursery (Hatton),50916179,R6106,Private Providers - Early Years Funding,12793.87,09/11/2015,People Group,,,
INSERTED DETAIL,220279,Saw The Gap Ltd t/a Banana Moon Hatton Nursery (Hatton),50923550,R6106,Private Providers - Early Years Funding,866.25,23/11/2015,People Group,,,
INSERTED DETAIL,227043,SCCU Ltd,50924448,R4442,Professional Fees Curriculum,896.50,30/11/2015,Schools,,,
INSERTED DETAIL,201810,ScotPath Ltd (Dr DSA Sanders),50915433,R4615,Mortuary/Pathology Expenses,1050.40,05/11/2015,Other Services,,,
INSERTED DETAIL,205470,Scottish Power Energy Retail Ltd,50928227,R2103,Electricity,553.60,26/11/2015,Resources,,,
INSERTED DETAIL,227871,SDR Education Ltd,50910098,R5604,Commissioned Works,1000.00,06/11/2015,People Group,,,
INSERTED DETAIL,205481,Secure-A-Field,50926023,R4030,Materials,1125.00,30/11/2015,Communities,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50913070,R5806,Residential Care (Adults),5577.12,02/11/2015,People Group,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50913069,R5806,Residential Care (Adults),2400.00,02/11/2015,People Group,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50913069,R5806,Residential Care (Adults),3735.92,02/11/2015,People Group,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50913070,R5806,Residential Care (Adults),1859.04,02/11/2015,People Group,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50929417,R5806,Residential Care (Adults),7652.72,30/11/2015,People Group,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50929417,R5806,Residential Care (Adults),2400.00,30/11/2015,People Group,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50929418,R5806,Residential Care (Adults),1859.04,30/11/2015,People Group,,,
INSERTED DETAIL,100326,Sedlescombe Park Residential Home,50929418,R5806,Residential Care (Adults),5577.12,30/11/2015,People Group,,,
INSERTED DETAIL,210710,Seedlings Day Nursery,50916381,R6106,Private Providers - Early Years Funding,3715.72,09/11/2015,People Group,,,
INSERTED DETAIL,205483,Seesaw Nursery,50916319,R6106,Private Providers - Early Years Funding,15877.59,09/11/2015,People Group,,,
INSERTED DETAIL,205483,Seesaw Nursery,50924026,R6106,Private Providers - Early Years Funding,8316.00,23/11/2015,People Group,,,
INSERTED DETAIL,221297,Selborne Care Ltd,50913071,R5806,Residential Care (Adults),11329.92,02/11/2015,People Group,,,
INSERTED DETAIL,221297,Selborne Care Ltd,50913071,R5806,Residential Care (Adults),4320.00,02/11/2015,People Group,,,
INSERTED DETAIL,221297,Selborne Care Ltd,50929419,R5806,Residential Care (Adults),4320.00,30/11/2015,People Group,,,
INSERTED DETAIL,221297,Selborne Care Ltd,50929419,R5806,Residential Care (Adults),11329.92,30/11/2015,People Group,,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50905405,R1101,Agency Staff Pay,1255.30,02/11/2015,Resources,,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50908931,R1101,Agency Staff Pay,1408.20,16/11/2015,Resources,,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50908930,R1101,Agency Staff Pay,1432.20,16/11/2015,Resources,,,
INSERTED DETAIL,205488,Sellick Partnership Group Ltd - Legal Divisio,50912555,R1101,Agency Staff Pay,1093.30,24/11/2015,Resources,,,
INSERTED DETAIL,228619,Senad Community Ltd,50920162,R5805,Homecare - External Domiciliary (Adults),1172.64,13/11/2015,People Group,,,
INSERTED DETAIL,228619,Senad Community Ltd,50920163,R5805,Homecare - External Domiciliary (Adults),1800.00,13/11/2015,People Group,,,
INSERTED DETAIL,228619,Senad Community Ltd,50920164,R5805,Homecare - External Domiciliary (Adults),1172.64,13/11/2015,People Group,,,
INSERTED DETAIL,205489,Senad Ltd,50926723,R6107,SEN Statements Funding - Non-Maintained Schools,25442.10,24/11/2015,People Group,,,
INSERTED DETAIL,205489,Senad Ltd,50926718,R6107,SEN Statements Funding - Non-Maintained Schools,29340.12,24/11/2015,People Group,,,
INSERTED DETAIL,205489,Senad Ltd,50926713,R6107,SEN Statements Funding - Non-Maintained Schools,28766.00,24/11/2015,People Group,,,
INSERTED DETAIL,205489,Senad Ltd,50926722,R6107,SEN Statements Funding - Non-Maintained Schools,37579.75,26/11/2015,People Group,,,
INSERTED DETAIL,100376,Sense,50913090,R5806,Residential Care (Adults),4000.00,02/11/2015,People Group,,,
INSERTED DETAIL,100376,Sense,50913090,R5806,Residential Care (Adults),15722.04,02/11/2015,People Group,,,
INSERTED DETAIL,100376,Sense,50929443,R5806,Residential Care (Adults),4000.00,30/11/2015,People Group,,,
INSERTED DETAIL,100376,Sense,50929443,R5806,Residential Care (Adults),15722.04,30/11/2015,People Group,,,
INSERTED DETAIL,213454,Sensory Integration,50929938,R1601,Training - External,1900.00,30/11/2015,People Group,,,
INSERTED DETAIL,207712,Serco Home Affairs,50913128,R2501,Fixtures & Fittings,4991.76,04/11/2015,Communities,,,
INSERTED DETAIL,228584,Serene Care Ltd,50912867,R5806,Residential Care (Adults),9182.44,02/11/2015,People Group,,,
INSERTED DETAIL,228584,Serene Care Ltd,50912867,R5806,Residential Care (Adults),3343.56,02/11/2015,People Group,,,
INSERTED DETAIL,228584,Serene Care Ltd,50912867,R5806,Residential Care (Adults),1629.96,02/11/2015,People Group,,,
INSERTED DETAIL,228584,Serene Care Ltd,50929412,R5806,Residential Care (Adults),1629.96,30/11/2015,People Group,,,
INSERTED DETAIL,228584,Serene Care Ltd,50929412,R5806,Residential Care (Adults),856.80,30/11/2015,People Group,,,
INSERTED DETAIL,228584,Serene Care Ltd,50929412,R5806,Residential Care (Adults),10651.24,30/11/2015,People Group,,,
INSERTED DETAIL,228584,Serene Care Ltd,50929412,R5806,Residential Care (Adults),4628.76,30/11/2015,People Group,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50919778,R2402,Water Supply Rv,3654.15,17/11/2015,Resources,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50919777,R2402,Water Supply Rv,733.41,17/11/2015,Resources,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50917344,R2401,Water Supply Metered,3517.07,17/11/2015,Communities,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50916807,R2402,Water Supply Rv,630.07,17/11/2015,Schools,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50919814,R2402,Water Supply Rv,987.51,17/11/2015,Resources,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50922602,R2401,Water Supply Metered,1079.08,17/11/2015,Communities,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50919085,R2401,Water Supply Metered,1124.40,17/11/2015,Schools,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50923955,R2401,Water Supply Metered,789.52,19/11/2015,Schools,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50926874,R2401,Water Supply Metered,890.03,24/11/2015,Schools,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50927209,R2401,Water Supply Metered,720.23,25/11/2015,Schools,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50927168,R2401,Water Supply Metered,1034.15,25/11/2015,Schools,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50928203,R2402,Water Supply Rv,517.16,26/11/2015,Resources,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50928201,R2402,Water Supply Rv,733.26,26/11/2015,Resources,,,
INSERTED DETAIL,205501,Severn Trent Water Ltd (****5790),50928947,R2401,Water Supply Metered,2506.57,27/11/2015,Schools,,,
INSERTED DETAIL,214019,Severn Trent Water Ltd (Fire Hydrants ****8498),50929049,R4018,Equipment Repair & Maintenance,1075.35,27/11/2015,Fire and Rescue,,,
INSERTED DETAIL,214019,Severn Trent Water Ltd (Fire Hydrants ****8498),50929043,R4020,Fire Equipment Maintenance,1075.35,27/11/2015,Fire and Rescue,,,
INSERTED DETAIL,225379,Seymour Hotels Ltd T/A Diglis House Hotel,50906978,R5702,Payments to External Contractors,1029.38,16/11/2015,Communities,,,
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,50927347,R5604,Commissioned Works,1874.00,30/11/2015,People Group,,,
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,50927360,R5604,Commissioned Works,1985.00,30/11/2015,People Group,,,
INSERTED DETAIL,100394,Shakespeare House Rest Home,50913072,R5806,Residential Care (Adults),2120.00,02/11/2015,People Group,,,
INSERTED DETAIL,100394,Shakespeare House Rest Home,50929420,R5806,Residential Care (Adults),2120.00,30/11/2015,People Group,,,
INSERTED DETAIL,218647,Shapes Day Nursery Ltd,50916387,R6106,Private Providers - Early Years Funding,8007.58,09/11/2015,People Group,,,
INSERTED DETAIL,218647,Shapes Day Nursery Ltd,50924073,R6106,Private Providers - Early Years Funding,3291.75,23/11/2015,People Group,,,
INSERTED DETAIL,219865,Sharpe Pritchard LLP,50920124,R4443,Professional Fees Admin,2176.00,16/11/2015,Resources,,,
INSERTED DETAIL,211635,Shaw Healthcare (Group) Ltd (Red Hill Care Centre),50913062,R5806,Residential Care (Adults),1579.32,02/11/2015,People Group,,,
INSERTED DETAIL,211635,Shaw Healthcare (Group) Ltd (Red Hill Care Centre),50929404,R5806,Residential Care (Adults),1579.32,30/11/2015,People Group,,,
INSERTED DETAIL,225107,SHENSTONE HALL,50913074,R5806,Residential Care (Adults),1844.00,05/11/2015,People Group,,,
INSERTED DETAIL,999982,Shilton & Barnacle Parish Council,50919817,R5501,Grants to Organisations & Voluntary Bodies,1650.00,17/11/2015,Communities,,,
INSERTED DETAIL,224415,Shipston Care Ltd,50913950,R5805,Homecare - External Domiciliary (Adults),729.00,24/11/2015,People Group,,,
INSERTED DETAIL,224415,Shipston Care Ltd,50892181,R5805,Homecare - External Domiciliary (Adults),-595.00,24/11/2015,People Group,,,
INSERTED DETAIL,224415,Shipston Care Ltd,50913980,R5805,Homecare - External Domiciliary (Adults),630.00,24/11/2015,People Group,,,
INSERTED DETAIL,224415,Shipston Care Ltd,50916663,R5805,Homecare - External Domiciliary (Adults),561.00,24/11/2015,People Group,,,
INSERTED DETAIL,217434,Shipston High School Academy,50922190,R6107,SEN Statements Funding - Non-Maintained Schools,888.00,17/11/2015,People Group,,,
INSERTED DETAIL,221166,Shipston Medical Centre,50915351,R5702,Payments to External Contractors,704.55,05/11/2015,Communities,,,
INSERTED DETAIL,208987,Shipston On Stour Town Council,50923928,R4701,Grants To External Organisations,2704.00,19/11/2015,Communities,,,
INSERTED DETAIL,205531,Shipston Pre-School,50916320,R6106,Private Providers - Early Years Funding,2298.16,09/11/2015,People Group,,,
INSERTED DETAIL,205531,Shipston Pre-School,50924027,R6106,Private Providers - Early Years Funding,5544.00,23/11/2015,People Group,,,
INSERTED DETAIL,227569,Shivam Nursing Home t/a Chaplin Care Ltd,50913075,R5806,Residential Care (Adults),2258.44,02/11/2015,People Group,,,
INSERTED DETAIL,227569,Shivam Nursing Home t/a Chaplin Care Ltd,50929423,R5806,Residential Care (Adults),2258.44,30/11/2015,People Group,,,
INSERTED DETAIL,999982,Shuttington Parish Council,50917187,R5501,Grants to Organisations & Voluntary Bodies,1500.00,24/11/2015,Communities,,,
INSERTED DETAIL,205552,Sias Ltd,50915251,R1601,Training - External,857.14,13/11/2015,Communities,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50921805,C1050,External Fees,1041.40,17/11/2015,Capital,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50921806,C1050,External Fees,1092.80,18/11/2015,Capital,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50921808,R5702,Payments to External Contractors,1784.86,18/11/2015,Communities,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50921809,R5702,Payments to External Contractors,1956.36,18/11/2015,Communities,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50921811,R5702,Payments to External Contractors,1108.71,23/11/2015,Communities,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50921810,R5702,Payments to External Contractors,5267.22,24/11/2015,Communities,,,
INSERTED DETAIL,205563,Sight & Sound Technology,50924614,R4007,Equipment,854.95,19/11/2015,People Group,,,
INSERTED DETAIL,223464,Simnir Ltd t/a Rocking Horse Kindergarten,50916395,R6106,Private Providers - Early Years Funding,15907.50,09/11/2015,People Group,,,
INSERTED DETAIL,223464,Simnir Ltd t/a Rocking Horse Kindergarten,50924078,R6106,Private Providers - Early Years Funding,10677.15,23/11/2015,People Group,,,
,,SIMPLY ELECTRONICS LTD,P-Cards,,," 1,699.95 ",11/11/2015,,,,
INSERTED DETAIL,100401,Sir Josiah Masons Trust Care Charity,50912902,R5806,Residential Care (Adults),1764.00,02/11/2015,People Group,,,
INSERTED DETAIL,100401,Sir Josiah Masons Trust Care Charity,50929185,R5806,Residential Care (Adults),1764.00,30/11/2015,People Group,,,
INSERTED DETAIL,207708,SITA UK Ltd (****1388),50915740,R2754,Waste Management,6417.95,19/11/2015,Communities,,,
INSERTED DETAIL,207708,SITA UK Ltd (****1388),50920061,R2754,Waste Management,4676.20,30/11/2015,Communities,,,
INSERTED DETAIL,205589,Siteon Ltd,50916222,R5702,Payments to External Contractors,720.00,13/11/2015,Communities,,,
INSERTED DETAIL,229323,SJB Pathology Services Ltd,50915445,R4615,Mortuary/Pathology Expenses,1355.20,27/11/2015,Other Services,,,
INSERTED DETAIL,205590,Skamps Pre-School,50916321,R6106,Private Providers - Early Years Funding,791.70,09/11/2015,People Group,,,
INSERTED DETAIL,205590,Skamps Pre-School,50924028,R6106,Private Providers - Early Years Funding,4158.00,23/11/2015,People Group,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50898255,R1101,Agency Staff Pay,501.50,04/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50898254,R1101,Agency Staff Pay,612.72,04/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50901204,R1101,Agency Staff Pay,1258.00,11/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50901184,R1101,Agency Staff Pay,629.00,11/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50901183,R1101,Agency Staff Pay,579.60,11/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50901205,R1101,Agency Staff Pay,2594.00,11/11/2015,People Group,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50901206,R4409,Consultancy,3497.50,11/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50901203,R1101,Agency Staff Pay,1990.00,11/11/2015,People Group,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50902363,R1101,Agency Staff Pay,2393.75,12/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50903854,R1101,Agency Staff Pay,2581.25,13/11/2015,People Group,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50904405,R1101,Agency Staff Pay,3593.25,13/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50903845,R1101,Agency Staff Pay,3257.50,13/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50905880,R1101,Agency Staff Pay,3497.50,18/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50910187,R1101,Agency Staff Pay,3242.50,25/11/2015,People Group,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50910186,R1101,Agency Staff Pay,1139.00,25/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50910185,R1101,Agency Staff Pay,1258.00,25/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50910188,R4409,Consultancy,3497.50,25/11/2015,Resources,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50910189,R1101,Agency Staff Pay,1990.00,25/11/2015,People Group,,,
INSERTED DETAIL,229242,Smoothwall Ltd,50886294,R4512,Software,45400.00,06/11/2015,Resources,,,
INSERTED DETAIL,205622,Sneakers Childcare Ltd,50916322,R6106,Private Providers - Early Years Funding,4377.14,09/11/2015,People Group,,,
INSERTED DETAIL,205622,Sneakers Childcare Ltd,50923542,R6106,Private Providers - Early Years Funding,4455.00,23/11/2015,People Group,,,
INSERTED DETAIL,205624,Snitterfield Nursery School,50916323,R6106,Private Providers - Early Years Funding,833.92,09/11/2015,People Group,,,
INSERTED DETAIL,205624,Snitterfield Nursery School,50924029,R6106,Private Providers - Early Years Funding,4739.33,23/11/2015,People Group,,,
INSERTED DETAIL,205630,SOCITM Ltd,50916931,R4702,Subscriptions To Organisations,2475.00,10/11/2015,Resources,,,
INSERTED DETAIL,100329,Solden Hill House Ltd,50913076,R5806,Residential Care (Adults),2171.72,02/11/2015,People Group,,,
INSERTED DETAIL,100329,Solden Hill House Ltd,50929424,R5806,Residential Care (Adults),2171.72,30/11/2015,People Group,,,
