,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,50961552,R5604,Commissioned Works,1543.59,19/02/2016,People Group,,,,
INSERTED DETAIL,214134,Shaftesbury Homes and Arethusa Trading Company Ltd t/a Shaftesbury Young People,50961545,R5604,Commissioned Works,10805.13,19/02/2016,People Group,,,,
INSERTED DETAIL,999982,Shakespeare Birthplace Trust,50968530,R5501,Grants to Organisations & Voluntary Bodies,2000.00,19/02/2016,Communities,,,,
INSERTED DETAIL,100394,Shakespeare House Rest Home,50974617,R5806,Residential Care (Adults),2080.00,22/02/2016,People Group,,,,
INSERTED DETAIL,218647,Shapes Day Nursery Ltd,50973707,R6106,Private Providers - Early Years Funding,8954.77,22/02/2016,People Group,,,,
INSERTED DETAIL,211635,Shaw Healthcare (Group) Ltd (Red Hill Care Centre),50974603,R5806,Residential Care (Adults),1579.32,22/02/2016,People Group,,,,
INSERTED DETAIL,225107,SHENSTONE HALL,50974619,R5806,Residential Care (Adults),1844.00,25/02/2016,People Group,,,,
INSERTED DETAIL,208274,Sherbourne Medical Centre,50970162,R5702,Payments to External Contractors,16702.88,15/02/2016,Communities,,,,
INSERTED DETAIL,221166,Shipston Medical Centre,50970177,R5702,Payments to External Contractors,3321.90,15/02/2016,Communities,,,,
INSERTED DETAIL,221166,Shipston Medical Centre,50978602,R5702,Payments to External Contractors,636.12,29/02/2016,Communities,,,,
INSERTED DETAIL,221166,Shipston Medical Centre,50978526,R5702,Payments to External Contractors,500.10,29/02/2016,Communities,,,,
INSERTED DETAIL,205531,Shipston Pre-School,50973709,R6106,Private Providers - Early Years Funding,3874.75,22/02/2016,People Group,,,,
INSERTED DETAIL,205531,Shipston Pre-School,50977792,R6106,Private Providers - Early Years Funding,2531.92,29/02/2016,People Group,,,,
INSERTED DETAIL,999982,Shipston Town Council,50968532,R5501,Grants to Organisations & Voluntary Bodies,1500.00,19/02/2016,Communities,,,,
INSERTED DETAIL,227569,Shivam Nursing Home t/a Chaplin Care Ltd,50974620,R5806,Residential Care (Adults),2258.44,22/02/2016,People Group,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50964148,R5702,Payments to External Contractors,2350.93,04/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50964151,R5702,Payments to External Contractors,1318.62,04/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50964152,R5702,Payments to External Contractors,1941.48,04/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50964153,R5702,Payments to External Contractors,979.68,04/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50964215,R5702,Payments to External Contractors,5477.54,12/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50964187,R5702,Payments to External Contractors,1003.66,12/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50969700,R5702,Payments to External Contractors,896.74,12/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50964185,R5702,Payments to External Contractors,1699.20,12/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50964184,R5702,Payments to External Contractors,2544.53,12/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50969698,R5702,Payments to External Contractors,3267.56,12/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50969699,R5702,Payments to External Contractors,984.01,12/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50964186,R5702,Payments to External Contractors,1477.70,12/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50969701,R5702,Payments to External Contractors,1688.07,17/02/2016,Communities,,,,
INSERTED DETAIL,205562,Siemens Plc  (Mobility Services****1941),50969696,R5702,Payments to External Contractors,4531.34,17/02/2016,Communities,,,,
INSERTED DETAIL,201861,Signature Hotel Group Ltd t/a Dunchurch Park Hotel and Conference Centre,50961296,R2204,Room Hire - External,671.67,18/02/2016,Resources,,,,
INSERTED DETAIL,223464,Simnir Ltd t/a Rocking Horse Kindergarten,50973727,R6106,Private Providers - Early Years Funding,15267.45,22/02/2016,People Group,,,,
INSERTED DETAIL,223464,Simnir Ltd t/a Rocking Horse Kindergarten,50977810,R6106,Private Providers - Early Years Funding,1633.50,29/02/2016,People Group,,,,
INSERTED DETAIL,100401,Sir Josiah Masons Trust Care Charity,50974386,R5806,Residential Care (Adults),1764.00,22/02/2016,People Group,,,,
INSERTED DETAIL,228962,Sirenna Learning Ltd,50947505,R4305,Marketing,40125.00,05/02/2016,People Group,,,,
INSERTED DETAIL,207708,SITA UK Ltd (****1388),50962853,R2754,Waste Management,7166.27,03/02/2016,Communities,,,,
INSERTED DETAIL,207708,SITA UK Ltd (****1388),50962196,R2754,Waste Management,10800.46,03/02/2016,Communities,,,,
INSERTED DETAIL,207708,SITA UK Ltd (****1388),50957057,R2754,Waste Management,2518.28,03/02/2016,Communities,,,,
INSERTED DETAIL,207708,SITA UK Ltd (****1388),50962866,R2754,Waste Management,1898.21,03/02/2016,Communities,,,,
INSERTED DETAIL,207708,SITA UK Ltd (****1388),50978423,R2754,Waste Management,4788.79,29/02/2016,Communities,,,,
INSERTED DETAIL,213628,Site Improve Ltd,50947480,R4512,Software,2180.71,04/02/2016,Resources,,,,
INSERTED DETAIL,205589,Siteon Ltd,50965140,R5702,Payments to External Contractors,1200.00,12/02/2016,Communities,,,,
INSERTED DETAIL,205590,Skamps Pre-School,50973714,R6106,Private Providers - Early Years Funding,2353.56,22/02/2016,People Group,,,,
INSERTED DETAIL,205590,Skamps Pre-School,50977802,R6106,Private Providers - Early Years Funding,816.75,29/02/2016,People Group,,,,
INSERTED DETAIL,229496,Slimming World,50950845,R5702,Payments to External Contractors,1856.00,10/02/2016,Communities,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946018,R1101,Agency Staff Pay,2148.75,03/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946022,R1101,Agency Staff Pay,1031.39,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946016,R4409,Consultancy,2972.88,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946015,R1101,Agency Staff Pay,2931.75,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946014,R1101,Agency Staff Pay,1011.50,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946012,R1101,Agency Staff Pay,2594.00,03/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946010,R1101,Agency Staff Pay,1011.50,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946009,R1101,Agency Staff Pay,2413.25,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946020,R1101,Agency Staff Pay,1062.50,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946017,R1101,Agency Staff Pay,1147.50,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946023,R1101,Agency Staff Pay,1998.75,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946031,R1101,Agency Staff Pay,3597.75,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946028,R1101,Agency Staff Pay,4308.75,03/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50946024,R1101,Agency Staff Pay,995.00,03/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50947478,R1101,Agency Staff Pay,3147.75,04/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50947481,R1101,Agency Staff Pay,699.50,04/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50949140,R1101,Agency Staff Pay,798.50,05/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950040,R1101,Agency Staff Pay,903.89,10/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950049,R1101,Agency Staff Pay,1998.75,10/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950029,R1101,Agency Staff Pay,1432.50,10/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950037,R1101,Agency Staff Pay,884.00,10/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950048,R1101,Agency Staff Pay,1621.25,10/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950047,R1101,Agency Staff Pay,1379.00,10/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950042,R1101,Agency Staff Pay,1998.75,10/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950041,R1101,Agency Staff Pay,3351.25,10/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950135,R1101,Agency Staff Pay,595.00,10/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950140,R1101,Agency Staff Pay,629.00,10/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950321,R1101,Agency Staff Pay,612.72,10/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50950312,R1101,Agency Staff Pay,1843.75,10/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50952452,R4409,Consultancy,2448.25,11/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50952469,R1101,Agency Staff Pay,1286.25,11/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50952706,R1101,Agency Staff Pay,1597.00,11/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50953152,R1101,Agency Staff Pay,549.61,12/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50953161,R1101,Agency Staff Pay,1628.75,12/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50953760,R1101,Agency Staff Pay,1873.75,12/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50955161,R1101,Agency Staff Pay,796.00,17/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959467,R1101,Agency Staff Pay,3997.50,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959471,R1101,Agency Staff Pay,1258.00,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959474,R1101,Agency Staff Pay,4787.50,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959476,R1101,Agency Staff Pay,3497.50,24/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959479,R1101,Agency Staff Pay,1266.50,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959480,R1101,Agency Staff Pay,1130.50,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959481,R1101,Agency Staff Pay,3997.50,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959482,R1101,Agency Staff Pay,1258.00,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959496,R1101,Agency Staff Pay,3687.50,24/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959507,R1101,Agency Staff Pay,3087.50,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959440,R1101,Agency Staff Pay,2413.25,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959433,R1101,Agency Staff Pay,2387.50,24/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959464,R1101,Agency Staff Pay,4287.50,24/02/2016,People Group,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959519,R1101,Agency Staff Pay,3257.50,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50959432,R1101,Agency Staff Pay,3257.50,24/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50960863,R1101,Agency Staff Pay,3194.00,25/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50960512,R1101,Agency Staff Pay,621.00,25/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50960488,R1101,Agency Staff Pay,569.50,25/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50960489,R4409,Consultancy,3497.50,25/02/2016,Resources,,,,
INSERTED DETAIL,216534,SmartSourcing PLC,50960502,R1101,Agency Staff Pay,1873.75,25/02/2016,Resources,,,,
INSERTED DETAIL,221366,Snackline Direct Ltd,50949555,R4047,Vending Machines,610.18,10/02/2016,Communities,,,,
INSERTED DETAIL,205622,Sneakers Childcare Ltd,50973787,R6106,Private Providers - Early Years Funding,3165.81,22/02/2016,People Group,,,,
INSERTED DETAIL,205622,Sneakers Childcare Ltd,50977371,R6106,Private Providers - Early Years Funding,1633.50,29/02/2016,People Group,,,,
INSERTED DETAIL,205624,Snitterfield Nursery School,50973725,R6106,Private Providers - Early Years Funding,3913.26,22/02/2016,People Group,,,,
INSERTED DETAIL,205624,Snitterfield Nursery School,50977841,R6106,Private Providers - Early Years Funding,2997.37,29/02/2016,People Group,,,,
INSERTED DETAIL,220088,Social Work Assessment Partners Ltd (S.W.A.P. Ltd) t/a Swap Foster Care,50966144,R5822,Foster Care Payments - External,3266.16,09/02/2016,People Group,,,,
INSERTED DETAIL,220088,Social Work Assessment Partners Ltd (S.W.A.P. Ltd) t/a Swap Foster Care,50966148,R5822,Foster Care Payments - External,3266.16,09/02/2016,People Group,,,,
INSERTED DETAIL,220088,Social Work Assessment Partners Ltd (S.W.A.P. Ltd) t/a Swap Foster Care,50960252,R5822,Foster Care Payments - External,2914.00,10/02/2016,People Group,,,,
INSERTED DETAIL,222583,Softcat Ltd,50946048,R4503,Hardware,172496.54,03/02/2016,Resources,,,,
INSERTED DETAIL,218375,Software Box Ltd,50954109,R4512,Software,5100.00,12/02/2016,Resources,,,,
INSERTED DETAIL,100329,Solden Hill House Ltd,50974621,R5806,Residential Care (Adults),2171.72,22/02/2016,People Group,,,,
INSERTED DETAIL,224210,Solent NHS Trust,50972866,R5702,Payments to External Contractors,620.87,18/02/2016,Communities,,,,
INSERTED DETAIL,229318,Solid Global Ltd,50963120,R5851,Supported Living,3344.00,03/02/2016,People Group,,,,
INSERTED DETAIL,229318,Solid Global Ltd,50965653,R5851,Supported Living,3344.00,08/02/2016,People Group,,,,
INSERTED DETAIL,229318,Solid Global Ltd,50959101,R5851,Supported Living,1365.00,19/02/2016,People Group,,,,
INSERTED DETAIL,100051,Solor Care Group Ltd Part Of Voyage Ltd,50974675,R5806,Residential Care (Adults),15309.40,22/02/2016,People Group,,,,
INSERTED DETAIL,222895,Solutions 4 Community Support (Leicester) Ltd,50967752,R5805,Homecare - External Domiciliary (Adults),1640.00,10/02/2016,People Group,,,,
INSERTED DETAIL,222895,Solutions 4 Community Support (Leicester) Ltd,50967661,R5805,Homecare - External Domiciliary (Adults),1440.00,12/02/2016,People Group,,,,
INSERTED DETAIL,205826,Sopra Steria Recruitment Ltd,50956793,R1101,Agency Staff Pay,1333.34,02/02/2016,Resources,,,,
INSERTED DETAIL,205826,Sopra Steria Recruitment Ltd,50945713,R1101,Agency Staff Pay,1333.34,02/02/2016,Resources,,,,
INSERTED DETAIL,224244,Souter Education Consultancy Ltd,50962344,R5604,Commissioned Works,3206.25,26/02/2016,People Group,,,,
INSERTED DETAIL,210404,South Warwickshire NHS Foundation Trust****6493,50956274,R1101,Agency Staff Pay,19132.83,03/02/2016,People Group,,,,
INSERTED DETAIL,210404,South Warwickshire NHS Foundation Trust****6493,50961297,R1101,Agency Staff Pay,10417.00,11/02/2016,People Group,,,,
INSERTED DETAIL,210404,South Warwickshire NHS Foundation Trust****6493,50969666,R4414,Family Support Services External,2103.00,12/02/2016,People Group,,,,
INSERTED DETAIL,210404,South Warwickshire NHS Foundation Trust****6493,50956608,R1101,Agency Staff Pay,4245.00,12/02/2016,People Group,,,,
INSERTED DETAIL,210404,South Warwickshire NHS Foundation Trust****6493,50969472,R5702,Payments to External Contractors,26203.00,23/02/2016,Communities,,,,
INSERTED DETAIL,210404,South Warwickshire NHS Foundation Trust****6493,50969477,R5702,Payments to External Contractors,553538.00,23/02/2016,Communities,,,,
INSERTED DETAIL,205668,Southam Primary Pre School Ltd,50973750,R6106,Private Providers - Early Years Funding,10754.74,22/02/2016,People Group,,,,
INSERTED DETAIL,215114,Southam Surgery,50970184,R5702,Payments to External Contractors,1615.98,15/02/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50959125,R2103,Electricity,674.30,01/02/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50962783,R2103,Electricity,1345.14,03/02/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50962827,R2103,Electricity,2343.17,03/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50963911,R2103,Electricity,129974.26,04/02/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50963915,R2103,Electricity,73283.34,04/02/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50963907,R2103,Electricity,12910.28,04/02/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50961132,R2103,Electricity,-3078.94,05/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50960788,R2103,Electricity,1125.72,05/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50960801,R2103,Electricity,2995.37,05/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50964258,R2103,Electricity,1013.54,05/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50960787,R2103,Electricity,1130.31,05/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50961111,R2103,Electricity,1353.34,05/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50963964,R2103,Electricity,-512.59,08/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50964175,R2103,Electricity,1156.88,08/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50964177,R2103,Electricity,979.65,08/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50961109,R2103,Electricity,534.24,08/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50963029,R2103,Electricity,1332.25,12/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50964265,R2103,Electricity,1687.54,12/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50970006,R2103,Electricity,2946.73,15/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50970041,R2103,Electricity,1575.64,15/02/2016,Resources,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50966270,R2103,Electricity,5746.55,16/02/2016,Communities,,,,
INSERTED DETAIL,205675,Southern Electric (****1757),50970047,R2103,Electricity,2330.59,16/02/2016,Resources,,,,
