,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50993866,R5822,Foster Care Payments - External,3103.00,15/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50993865,R5822,Foster Care Payments - External,3724.47,15/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50997855,R5822,Foster Care Payments - External,2744.56,22/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50997850,R5822,Foster Care Payments - External,3139.99,22/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50997840,R5822,Foster Care Payments - External,2614.35,22/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50997838,R5822,Foster Care Payments - External,2855.37,22/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50997792,R5822,Foster Care Payments - External,2614.35,22/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50997771,R5822,Foster Care Payments - External,2744.56,22/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50999720,R5822,Foster Care Payments - External,757.12,29/04/2016,People Group,,,,,
INSERTED DETAIL,210363,The National Fostering Agency Ltd,50999722,R5822,Foster Care Payments - External,757.12,29/04/2016,People Group,,,,,
INSERTED DETAIL,222642,The Nelson Trust,50988462,R5835,Residential and Inpatient Services,2895.94,06/04/2016,Communities,,,,,
INSERTED DETAIL,222642,The Nelson Trust,50988464,R5835,Residential and Inpatient Services,2895.94,06/04/2016,Communities,,,,,
INSERTED DETAIL,206164,The Nuneaton Academy,51008026,R6107,SEN Statements Funding - Non-Maintained Schools,4059.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,206174,The Parenting Project,51003132,R5604,Commissioned Works,86352.00,08/04/2016,People Group,,,,,
INSERTED DETAIL,206174,The Parenting Project,51003133,R5604,Commissioned Works,35905.00,08/04/2016,People Group,,,,,
INSERTED DETAIL,206174,The Parenting Project,51003134,R5604,Commissioned Works,116002.00,08/04/2016,People Group,,,,,
INSERTED DETAIL,206174,The Parenting Project,51009448,R6106,Private Providers - Early Years Funding,1640.93,25/04/2016,People Group,,,,,
INSERTED DETAIL,206174,The Parenting Project,51008907,R6106,Private Providers - Early Years Funding,772.20,25/04/2016,People Group,,,,,
INSERTED DETAIL,206174,The Parenting Project,51008866,R6106,Private Providers - Early Years Funding,2041.88,25/04/2016,People Group,,,,,
INSERTED DETAIL,206174,The Parenting Project,51014253,R4606,Pre-School Teachers Flexible Payments,1500.00,28/04/2016,People Group,,,,,
INSERTED DETAIL,225509,The Penderels Trust Ltd,50997127,R5501,Grants to Organisations & Voluntary Bodies,3282.82,22/04/2016,People Group,,,,,
INSERTED DETAIL,225509,The Penderels Trust Ltd,50994186,R5501,Grants to Organisations & Voluntary Bodies,2998.23,22/04/2016,People Group,,,,,
INSERTED DETAIL,225509,The Penderels Trust Ltd,50997060,R5807,SLA Social Care Provision,16758.84,22/04/2016,People Group,,,,,
INSERTED DETAIL,225509,The Penderels Trust Ltd,50998404,R5501,Grants to Organisations & Voluntary Bodies,1143.10,28/04/2016,People Group,,,,,
INSERTED DETAIL,225509,The Penderels Trust Ltd,50999215,R5501,Grants to Organisations & Voluntary Bodies,716.17,29/04/2016,People Group,,,,,
INSERTED DETAIL,206178,The Priors Education Trust (PET),50991386,R6106,Private Providers - Early Years Funding,4234.46,04/04/2016,People Group,,,,,
INSERTED DETAIL,222284,The Priory Group Rugeley (****7654),51002618,R5848,Residential Care (Children),72000.00,12/04/2016,People Group,,,,,
INSERTED DETAIL,206180,The Professional Promotion Company Ltd,50998934,R4302,Advertising Promotional Events & Goods,1264.00,08/04/2016,Resources,,,,,
INSERTED DETAIL,206180,The Professional Promotion Company Ltd,50998921,R4302,Advertising Promotional Events & Goods,895.00,08/04/2016,Resources,,,,,
INSERTED DETAIL,206180,The Professional Promotion Company Ltd,50998952,R4302,Advertising Promotional Events & Goods,5850.00,08/04/2016,Resources,,,,,
INSERTED DETAIL,222563,The Providence Projects Rehab Group Ltd,50982213,R5835,Residential and Inpatient Services,2216.43,01/04/2016,Communities,,,,,
INSERTED DETAIL,222563,The Providence Projects Rehab Group Ltd,50992522,R5835,Residential and Inpatient Services,1470.71,15/04/2016,Communities,,,,,
INSERTED DETAIL,222563,The Providence Projects Rehab Group Ltd,51000329,R5835,Residential and Inpatient Services,2369.28,29/04/2016,Communities,,,,,
INSERTED DETAIL,206183,The Purple Playhouse,50991337,R6106,Private Providers - Early Years Funding,22377.97,04/04/2016,People Group,,,,,
INSERTED DETAIL,226251,The Queen Elizabeth School - Academy,50993958,R5604,Commissioned Works,1070.00,15/04/2016,People Group,,,,,
INSERTED DETAIL,226251,The Queen Elizabeth School - Academy,51008000,R6107,SEN Statements Funding - Non-Maintained Schools,1678.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,226251,The Queen Elizabeth School - Academy,50996657,R5604,Commissioned Works,1070.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,226251,The Queen Elizabeth School - Academy,50996674,R5604,Commissioned Works,50000.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,206184,The Railway Children Nursery,50991359,R6106,Private Providers - Early Years Funding,4263.87,04/04/2016,People Group,,,,,
INSERTED DETAIL,227016,"The Red House, Bupa Care Homes (CfC Homes)",51007199,R5806,Residential Care (Adults),2362.88,18/04/2016,People Group,,,,,
INSERTED DETAIL,224402,The Research Solution Ltd,50987111,R4409,Consultancy,1000.00,08/04/2016,Communities,,,,,
INSERTED DETAIL,211072,"The Revel Surgery Drs Brown, Edgar & Shaw",51012807,R5702,Payments to External Contractors,500.10,29/04/2016,Communities,,,,,
INSERTED DETAIL,100344,The Richardson Partnership For Care,51007096,R5806,Residential Care (Adults),6040.72,18/04/2016,People Group,,,,,
INSERTED DETAIL,214460,The Ricoh Arena Community Space,51010865,R4601,Conferences,885.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,206191,The Rowan Organisation,50994422,R5807,SLA Social Care Provision,1929.60,20/04/2016,People Group,,,,,
INSERTED DETAIL,206191,The Rowan Organisation,50994425,R5807,SLA Social Care Provision,4938.68,20/04/2016,People Group,,,,,
INSERTED DETAIL,206191,The Rowan Organisation,51000374,R5807,SLA Social Care Provision,1977.60,29/04/2016,People Group,,,,,
INSERTED DETAIL,100050,The Royal National Institute For Deaf People T/A Action On Hearing Loss,51006924,R5806,Residential Care (Adults),5120.12,18/04/2016,People Group,,,,,
INSERTED DETAIL,100050,The Royal National Institute For Deaf People T/A Action On Hearing Loss,51006924,R5806,Residential Care (Adults),7977.42,18/04/2016,People Group,,,,,
INSERTED DETAIL,100050,The Royal National Institute For Deaf People T/A Action On Hearing Loss,51006924,R5806,Residential Care (Adults),5120.12,18/04/2016,People Group,,,,,
INSERTED DETAIL,205187,The Royal National Institute For Deaf People T/A Action on Hearing Loss (Products) *invoices begin SIN*,51005712,R4011,Equipment - Disabled Living,1687.20,22/04/2016,People Group,,,,,
INSERTED DETAIL,206195,The Rugby Montessori Nursery School,50991360,R6106,Private Providers - Early Years Funding,19231.52,04/04/2016,People Group,,,,,
INSERTED DETAIL,228158,The Ryes College Ltd,50994976,R5848,Residential Care (Children),702.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,228158,The Ryes College Ltd,50994989,R5848,Residential Care (Children),68112.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,228158,The Ryes College Ltd,50994953,R5848,Residential Care (Children),53280.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,222425,The Sheiling Special Education Trust - Sheiling College,50992718,R5702,Payments to External Contractors,19927.67,15/04/2016,People Group,,,,,
INSERTED DETAIL,222425,The Sheiling Special Education Trust - Sheiling College,51003062,R5805,Homecare - External Domiciliary (Adults),1989.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,212098,The Spirit Of Sheep Street The Falstaff Experience Ltd,50996047,R4915,Educational Visits Expenditure,750.00,20/04/2016,Schools,,,,,
INSERTED DETAIL,206204,The Spring Playgroup Charity,50991342,R6106,Private Providers - Early Years Funding,10233.29,04/04/2016,People Group,,,,,
INSERTED DETAIL,206204,The Spring Playgroup Charity,51009487,R6106,Private Providers - Early Years Funding,4054.05,25/04/2016,People Group,,,,,
INSERTED DETAIL,226255,The Stour Federation (Acorns Primary) - Academy,51008293,R4905,Contingency,2365.00,21/04/2016,Schools,,,,,
INSERTED DETAIL,226256,The Stour Federation (Stour Primary) - Academy,51008014,R6107,SEN Statements Funding - Non-Maintained Schools,2501.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,226256,The Stour Federation (Stour Primary) - Academy,51007974,R4926,Other Insurance Claims,7284.28,19/04/2016,Schools,,,,,
INSERTED DETAIL,206215,The Teacher Supply Agency,50987695,R1101,Agency Staff Pay,1113.65,08/04/2016,Schools,,,,,
INSERTED DETAIL,206215,The Teacher Supply Agency,50990680,R1101,Agency Staff Pay,1369.78,14/04/2016,Schools,,,,,
INSERTED DETAIL,206215,The Teacher Supply Agency,50992636,R1101,Agency Staff Pay,1251.69,15/04/2016,Schools,,,,,
INSERTED DETAIL,217705,The Training Foundation Ltd,50996388,R1601,Training - External,3024.00,22/04/2016,Resources,,,,,
INSERTED DETAIL,217705,The Training Foundation Ltd,50999265,R1601,Training - External,9750.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,206220,The Tree House Pre-School,50991339,R6106,Private Providers - Early Years Funding,35640.07,04/04/2016,People Group,,,,,
INSERTED DETAIL,206220,The Tree House Pre-School,51009489,R6106,Private Providers - Early Years Funding,2606.18,25/04/2016,People Group,,,,,
INSERTED DETAIL,206223,The University of Northampton,50994151,R1601,Training - External,1750.00,06/04/2016,Schools,,,,,
INSERTED DETAIL,227480,The Viewpoint Organisation Europe Ltd,51001937,R4512,Software,15032.00,28/04/2016,Communities,,,,,
INSERTED DETAIL,226529,The Warwickshire and West Mercia Community Rehabilitation Company Ltd,50985128,R2003,Devolved Maintenance (Via Local),600.00,01/04/2016,Schools,,,,,
INSERTED DETAIL,226529,The Warwickshire and West Mercia Community Rehabilitation Company Ltd,50987218,R5702,Payments to External Contractors,1750.00,01/04/2016,Communities,,,,,
INSERTED DETAIL,206227,The Warwickshire Golf & Country Club,50996248,R1601,Training - External,522.50,01/04/2016,Communities,,,,,
INSERTED DETAIL,100346,The Weavers Care Home,51007202,R5806,Residential Care (Adults),1414.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,206229,The Willow Tree Nursery School Bidford Ltd,50991352,R6106,Private Providers - Early Years Funding,16584.98,04/04/2016,People Group,,,,,
INSERTED DETAIL,206231,The Woodlands Day Nursery,50991335,R6106,Private Providers - Early Years Funding,12550.48,04/04/2016,People Group,,,,,
INSERTED DETAIL,206231,The Woodlands Day Nursery,51009469,R6106,Private Providers - Early Years Funding,1447.88,25/04/2016,People Group,,,,,
INSERTED DETAIL,100027,The Woodlands Residential Home,51007203,R5806,Residential Care (Adults),3035.75,18/04/2016,People Group,,,,,
INSERTED DETAIL,100027,The Woodlands Residential Home,51007203,R5806,Residential Care (Adults),3780.72,18/04/2016,People Group,,,,,
INSERTED DETAIL,100027,The Woodlands Residential Home,51007203,R5806,Residential Care (Adults),1890.36,18/04/2016,People Group,,,,,
INSERTED DETAIL,216808,Thomas Lister Ltd,50997070,R5702,Payments to External Contractors,9500.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,216808,Thomas Lister Ltd,50997067,R5702,Payments to External Contractors,4950.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,999982,Thompsons Solicitors,51003519,R4928,Casualty Insurance Claims,6176.10,12/04/2016,Other Services,,,,,
INSERTED DETAIL,999982,Thompsons Solicitors,51003539,R4928,Casualty Insurance Claims,1350.00,12/04/2016,Other Services,,,,,
INSERTED DETAIL,206257,Thoughts of Others Ltd,51008456,R6107,SEN Statements Funding - Non-Maintained Schools,10278.24,22/04/2016,People Group,,,,,
INSERTED DETAIL,206257,Thoughts of Others Ltd,51008458,R6107,SEN Statements Funding - Non-Maintained Schools,10278.24,22/04/2016,People Group,,,,,
INSERTED DETAIL,206257,Thoughts of Others Ltd,51008459,R6107,SEN Statements Funding - Non-Maintained Schools,29888.04,22/04/2016,People Group,,,,,
INSERTED DETAIL,206257,Thoughts of Others Ltd,51008471,R6107,SEN Statements Funding - Non-Maintained Schools,19609.80,22/04/2016,People Group,,,,,
INSERTED DETAIL,206257,Thoughts of Others Ltd,51008469,R6107,SEN Statements Funding - Non-Maintained Schools,29888.04,22/04/2016,People Group,,,,,
INSERTED DETAIL,206257,Thoughts of Others Ltd,51008464,R6107,SEN Statements Funding - Non-Maintained Schools,19609.80,22/04/2016,People Group,,,,,
INSERTED DETAIL,206257,Thoughts of Others Ltd,51008465,R6107,SEN Statements Funding - Non-Maintained Schools,29888.04,22/04/2016,People Group,,,,,
INSERTED DETAIL,206257,Thoughts of Others Ltd,51008468,R6107,SEN Statements Funding - Non-Maintained Schools,19609.80,22/04/2016,People Group,,,,,
INSERTED DETAIL,229081,Thurlaston Parish Council,50986511,R5702,Payments to External Contractors,1500.00,07/04/2016,Communities,,,,,
INSERTED DETAIL,225243,TIAA Ltd,50996467,R4413,External Audit Fees,22050.00,20/04/2016,Resources,,,,,
INSERTED DETAIL,225243,TIAA Ltd,50996793,R1101,Agency Staff Pay,41825.00,20/04/2016,Resources,,,,,
INSERTED DETAIL,225243,TIAA Ltd,50996455,R1101,Agency Staff Pay,12075.00,20/04/2016,Resources,,,,,
INSERTED DETAIL,225243,TIAA Ltd,50996462,R4413,External Audit Fees,7350.00,20/04/2016,Resources,,,,,
INSERTED DETAIL,225243,TIAA Ltd,50996501,R4413,External Audit Fees,10150.00,20/04/2016,Resources,,,,,
INSERTED DETAIL,225243,TIAA Ltd,50996504,R4413,External Audit Fees,11200.00,20/04/2016,Resources,,,,,
INSERTED DETAIL,225243,TIAA Ltd,50997064,R4413,External Audit Fees,2800.00,21/04/2016,Resources,,,,,
INSERTED DETAIL,225243,TIAA Ltd,50998100,R4413,External Audit Fees,3150.00,22/04/2016,Resources,,,,,
INSERTED DETAIL,206261,Tiddington Preschool Ltd,50991349,R6106,Private Providers - Early Years Funding,5204.86,04/04/2016,People Group,,,,,
INSERTED DETAIL,206262,Tiddlywinks Preschool,50991354,R6106,Private Providers - Early Years Funding,5763.58,04/04/2016,People Group,,,,,
INSERTED DETAIL,220162,Tiny Toes Pre-School,50991350,R6106,Private Providers - Early Years Funding,9409.92,04/04/2016,People Group,,,,,
INSERTED DETAIL,220162,Tiny Toes Pre-School,51009429,R6106,Private Providers - Early Years Funding,2413.13,25/04/2016,People Group,,,,,
INSERTED DETAIL,206281,Tiny Tots Nursery (Nuneaton) Ltd,50991378,R6106,Private Providers - Early Years Funding,9492.26,04/04/2016,People Group,,,,,
INSERTED DETAIL,206281,Tiny Tots Nursery (Nuneaton) Ltd,51009450,R6106,Private Providers - Early Years Funding,3764.48,25/04/2016,People Group,,,,,
INSERTED DETAIL,206282,Tiny Town Nursery,50991393,R6106,Private Providers - Early Years Funding,16361.50,04/04/2016,People Group,,,,,
INSERTED DETAIL,206282,Tiny Town Nursery,51009413,R6106,Private Providers - Early Years Funding,1126.13,25/04/2016,People Group,,,,,
INSERTED DETAIL,100382,Tlc Care Homes Ltd,51006958,R5806,Residential Care (Adults),8431.12,18/04/2016,People Group,,,,,
INSERTED DETAIL,207882,Tmc Design Concept Ltd,50996450,R5604,Commissioned Works,1270.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,207882,Tmc Design Concept Ltd,50996463,R5604,Commissioned Works,1245.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,207882,Tmc Design Concept Ltd,50996451,R5604,Commissioned Works,1700.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,221828,TMP (UK) Ltd,50986346,R1701,Staff Advertising,617.50,07/04/2016,Communities,,,,,
INSERTED DETAIL,221828,TMP (UK) Ltd,50988794,R1701,Staff Advertising,997.50,13/04/2016,Schools,,,,,
INSERTED DETAIL,221828,TMP (UK) Ltd,51000357,R1701,Staff Advertising,522.50,29/04/2016,Resources,,,,,
INSERTED DETAIL,221828,TMP (UK) Ltd,51000152,R4409,Consultancy,1395.50,29/04/2016,Communities,,,,,
INSERTED DETAIL,221828,TMP (UK) Ltd,51000348,R1701,Staff Advertising,1415.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,221828,TMP (UK) Ltd,51011687,R4301,Advertising - Non Staff,15557.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,206300,Tom White Waste Ltd,51003135,R2754,Waste Management,7064.40,14/04/2016,Communities,,,,,
INSERTED DETAIL,206300,Tom White Waste Ltd,51004923,R2754,Waste Management,3929.10,14/04/2016,Communities,,,,,
INSERTED DETAIL,206300,Tom White Waste Ltd,51003143,R2754,Waste Management,5909.40,22/04/2016,Communities,,,,,
INSERTED DETAIL,206300,Tom White Waste Ltd,51003120,R2754,Waste Management,4862.55,22/04/2016,Communities,,,,,
INSERTED DETAIL,205102,Total Produce  ( Hereford ),50986721,R4104,Food Costs / Provisions,905.92,08/04/2016,Resources,,,,,
INSERTED DETAIL,205102,Total Produce  ( Hereford ),50991852,R4104,Food Costs / Provisions,648.82,15/04/2016,Resources,,,,,
INSERTED DETAIL,205102,Total Produce  ( Hereford ),50997012,R4104,Food Costs / Provisions,574.95,19/04/2016,Resources,,,,,
INSERTED DETAIL,230478,Total Surveys Ltd,51008766,C1030,"New Construction, Conversion & Renovation",3350.00,20/04/2016,Capital,,,,,
INSERTED DETAIL,206318,Touch Broadcasting Ltd (Touch Fm),50994728,R5802,Substitute Care,585.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,221982,Towle Spurring Hardy Ltd t/a TSH Architects,50997795,R4443,Professional Fees Admin,1500.00,22/04/2016,Schools,,,,,
INSERTED DETAIL,206323,Toybox Day Nursery,50991346,R6106,Private Providers - Early Years Funding,8754.17,04/04/2016,People Group,,,,,
INSERTED DETAIL,206323,Toybox Day Nursery,51009446,R6106,Private Providers - Early Years Funding,965.25,25/04/2016,People Group,,,,,
INSERTED DETAIL,100347,Tracs Ltd,51007207,R5806,Residential Care (Adults),6496.08,18/04/2016,People Group,,,,,
INSERTED DETAIL,225106,Tracscare 2006 Ltd,51007206,R5806,Residential Care (Adults),3389.44,18/04/2016,People Group,,,,,
INSERTED DETAIL,225106,Tracscare 2006 Ltd,51007206,R5806,Residential Care (Adults),4719.80,18/04/2016,People Group,,,,,
INSERTED DETAIL,230172,Tracy Isles t/a The Monkey House,51008875,R6106,Private Providers - Early Years Funding,891.01,25/04/2016,People Group,,,,,
INSERTED DETAIL,211805,Tradebe Healthcare National Ltd (****1914),51010317,R2754,Waste Management,1489.92,29/04/2016,Communities,,,,,
