Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
205675,Southern Electric (****1757),50800794,R2103,Electricity,726.06,24/04/2015,Schools,,,,
205675,Southern Electric (****1757),50801381,R2103,Electricity,2119.62,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50804645,R2103,Electricity,1160.42,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50805492,R2101,Gas,5028.07,21/04/2015,Communities,,,,
205675,Southern Electric (****1757),50806353,R2103,Electricity,905.00,20/04/2015,Communities,,,,
205675,Southern Electric (****1757),50807489,R2103,Electricity,2627.42,20/04/2015,Schools,,,,
205675,Southern Electric (****1757),50807518,R2103,Electricity,2437.37,20/04/2015,Schools,,,,
205675,Southern Electric (****1757),50807896,R2103,Electricity,3622.38,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50807897,R2103,Electricity,1851.55,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50807898,R2103,Electricity,694.50,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50807905,R2103,Electricity,14275.05,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50807906,R2103,Electricity,2613.27,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50807908,R2103,Electricity,503.74,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50807911,R2103,Electricity,-634.72,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50808238,R2103,Electricity,2329.08,22/04/2015,Communities,,,,
205675,Southern Electric (****1757),50809268,R2103,Electricity,2310.39,23/04/2015,Resources,,,,
205675,Southern Electric (****1757),50809269,R2103,Electricity,2803.75,23/04/2015,Resources,,,,
205675,Southern Electric (****1757),50809270,R2103,Electricity,2357.71,23/04/2015,Resources,,,,
205675,Southern Electric (****1757),50809271,R2103,Electricity,531.69,23/04/2015,Resources,,,,
205675,Southern Electric (****1757),50809292,R2103,Electricity,2011.75,23/04/2015,Resources,,,,
205675,Southern Electric (****1757),50809293,R2103,Electricity,2452.70,20/04/2015,Resources,,,,
205675,Southern Electric (****1757),50809295,R2103,Electricity,1889.38,23/04/2015,Resources,,,,
205675,Southern Electric (****1757),50809347,R2103,Electricity,2152.04,22/04/2015,Communities,,,,
205675,Southern Electric (****1757),50809754,R2103,Electricity,1853.96,23/04/2015,Schools,,,,
205675,Southern Electric (****1757),50810856,R2103,Electricity,1229.14,24/04/2015,Schools,,,,
205675,Southern Electric (****1757),50810930,R2103,Electricity,556.15,21/04/2015,Schools,,,,
205675,Southern Electric (****1757),50811458,R2103,Electricity,505.40,23/04/2015,Communities,,,,
205675,Southern Electric (****1757),50811831,R2103,Electricity,1329.67,29/04/2015,Schools,,,,
205675,Southern Electric (****1757),50812486,R2103,Electricity,2177.91,24/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812487,R2103,Electricity,755.22,24/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812488,R2103,Electricity,1095.03,24/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812640,R2103,Electricity,1480.15,27/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812641,R2103,Electricity,4416.60,30/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812690,R2103,Electricity,735.04,27/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812691,R2103,Electricity,539.57,27/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812692,R2103,Electricity,977.94,27/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812695,R2103,Electricity,1135.08,27/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812696,R2103,Electricity,1201.22,27/04/2015,Resources,,,,
205675,Southern Electric (****1757),50812743,R2103,Electricity,994.62,27/04/2015,Resources,,,,
205675,Southern Electric (****1757),50813599,R2103,Electricity,819.42,27/04/2015,Schools,,,,
205675,Southern Electric (****1757),50813600,R2103,Electricity,1392.91,27/04/2015,Schools,,,,
205675,Southern Electric (****1757),50814002,R2103,Electricity,2270.01,29/04/2015,Schools,,,,
205675,Southern Electric (****1757),50814488,R2103,Electricity,1455.13,29/04/2015,Schools,,,,
205675,Southern Electric (****1757),50816161,R2103,Electricity,645.69,29/04/2015,Communities,,,,
100091,Southerndown Nursing Home,50810174,R5806,Residential Care (Adults),1680.64,20/04/2015,People Group,,,,
227846,Southside Care Group (Karenza),50810069,R5806,Residential Care (Adults),3766.24,24/04/2015,People Group,,,,
100143,Sovereign House,50810175,R5806,Residential Care (Adults),3444.28,20/04/2015,People Group,,,,
213068,Spa Medical Centre,50815308,R5702,Payments to External Contractors,2496.74,29/04/2015,Communities,,,,
205690,Spangap Ltd T/A A & M Group,50808107,R5204,Concessionary Fares,6507.12,23/04/2015,Communities,,,,
228184,SPD General Services,50795904,R2001,Buildings Maintenance,745.00,15/04/2015,Schools,,,,
227662,Spectrum Mobile Communications Ltd,50803640,R3004,Repair & Maintenance Of Vehicles,8055.00,13/04/2015,Fire and Rescue,,,,
227662,Spectrum Mobile Communications Ltd,50803641,R3004,Repair & Maintenance Of Vehicles,565.00,09/04/2015,Fire and Rescue,,,,
100422,Spectrum Res. Care,50810176,R5806,Residential Care (Adults),7232.76,20/04/2015,People Group,,,,
209125,Sportfit Programmes Ltd,50795851,R4433,Sport Instruction,2201.00,10/04/2015,Schools,,,,
209125,Sportfit Programmes Ltd,50796976,R4433,Sport Instruction,1300.00,10/04/2015,Schools,,,,
223443,Sports 4 All Academy Ltd,50785514,R4433,Sport Instruction,1080.00,02/04/2015,Schools,,,,
223443,Sports 4 All Academy Ltd,50786333,R4443,Professional Fees Admin,1450.00,02/04/2015,Schools,,,,
205707,Sportsafe UK Ltd,50789603,R2003,Devolved Maintenance (Via Local),533.90,10/04/2015,Schools,,,,
213474,Spring Hill Medical Centre,50814088,R5702,Payments to External Contractors,1667.00,29/04/2015,Communities,,,,
213474,Spring Hill Medical Centre,50814089,R5702,Payments to External Contractors,612.01,29/04/2015,Communities,,,,
205710,Spring Technology Staffing Services Ltd,50795234,R4409,Consultancy,2000.00,01/04/2015,Fire and Rescue,,,,
205710,Spring Technology Staffing Services Ltd,50796563,R1101,Agency Staff Pay,1875.00,07/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50796564,R1101,Agency Staff Pay,1900.00,02/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50796565,R1101,Agency Staff Pay,1900.00,02/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50796566,R1101,Agency Staff Pay,1875.00,07/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50796567,R1101,Agency Staff Pay,2250.00,02/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50796568,R1101,Agency Staff Pay,2542.50,02/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50796569,R1101,Agency Staff Pay,657.00,02/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50796570,R1101,Agency Staff Pay,1770.00,02/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50796571,R4409,Consultancy,2000.00,02/04/2015,Fire and Rescue,,,,
205710,Spring Technology Staffing Services Ltd,50797632,R4409,Consultancy,2155.00,02/04/2015,Fire and Rescue,,,,
205710,Spring Technology Staffing Services Ltd,50802203,R1101,Agency Staff Pay,1770.00,02/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50802204,R1101,Agency Staff Pay,991.75,09/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50802205,R1101,Agency Staff Pay,1675.00,09/04/2015,Fire and Rescue,,,,
205710,Spring Technology Staffing Services Ltd,50802207,R1101,Agency Staff Pay,1900.00,09/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50802208,R1101,Agency Staff Pay,1900.00,09/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50802209,R1101,Agency Staff Pay,1875.00,09/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50802210,R1101,Agency Staff Pay,657.00,09/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50802211,R1101,Agency Staff Pay,1900.00,09/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50802212,R4409,Consultancy,1724.00,09/04/2015,Fire and Rescue,,,,
205710,Spring Technology Staffing Services Ltd,50802213,R4409,Consultancy,1600.00,10/04/2015,Fire and Rescue,,,,
205710,Spring Technology Staffing Services Ltd,50803399,R1101,Agency Staff Pay,750.00,10/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50804340,R1101,Agency Staff Pay,991.75,17/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50804341,R1101,Agency Staff Pay,2542.50,17/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50804342,R4409,Consultancy,1508.50,17/04/2015,Fire and Rescue,,,,
205710,Spring Technology Staffing Services Ltd,50804343,R1101,Agency Staff Pay,2250.00,17/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50804344,R1101,Agency Staff Pay,1800.00,17/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50804345,R1101,Agency Staff Pay,1520.00,17/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50804346,R1101,Agency Staff Pay,1416.00,17/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50806587,R1101,Agency Staff Pay,544.00,20/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50806588,R1101,Agency Staff Pay,1800.00,23/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50806720,R1101,Agency Staff Pay,1416.00,20/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50808101,R1101,Agency Staff Pay,1520.00,24/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50808102,R4409,Consultancy,1422.30,24/04/2015,Fire and Rescue,,,,
205710,Spring Technology Staffing Services Ltd,50808116,R1101,Agency Staff Pay,2034.00,24/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50808117,R1101,Agency Staff Pay,2034.00,24/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50810316,R1101,Agency Staff Pay,525.60,24/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50810403,R1101,Agency Staff Pay,760.00,24/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50810404,R1101,Agency Staff Pay,1140.00,24/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50810405,R1101,Agency Staff Pay,657.00,24/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50812117,R1101,Agency Staff Pay,629.00,27/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50812120,R1101,Agency Staff Pay,629.00,30/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50812121,R1101,Agency Staff Pay,1416.00,30/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50812122,R1101,Agency Staff Pay,1900.00,30/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50812123,R1101,Agency Staff Pay,2250.00,30/04/2015,People Group,,,,
205710,Spring Technology Staffing Services Ltd,50812124,R1101,Agency Staff Pay,2542.50,30/04/2015,Resources,,,,
205710,Spring Technology Staffing Services Ltd,50812125,R1101,Agency Staff Pay,657.00,30/04/2015,Resources,,,,
224298,Spring Tree Care Home,50810177,R5806,Residential Care (Adults),5788.57,20/04/2015,People Group,,,,
224298,Spring Tree Care Home,50810177,R5806,Residential Care (Adults),1808.00,20/04/2015,People Group,,,,
999982,Springfield Mind,50806558,R4612,Projects,9243.00,15/04/2015,Resources,,,,
216134,SPS Sports Coaching Ltd t/a Sports Plus Scheme,50799567,R4433,Sport Instruction,595.00,24/04/2015,Schools,,,,
205719,Squirrels Pre-School Rugby Ltd,50791439,R6106,Private Providers - Early Years Funding,23701.24,13/04/2015,People Group,,,,
205719,Squirrels Pre-School Rugby Ltd,50815133,R4606,Pre-School Teachers Flexible Payments,1300.00,29/04/2015,People Group,,,,
227579,SQW Ltd,50796081,R4409,Consultancy,13103.67,16/04/2015,Communities,,,,
227579,SQW Ltd,50800078,R4409,Consultancy,13103.91,24/04/2015,Communities,,,,
205723,St Andrews Day Nursery,50791440,R6106,Private Providers - Early Years Funding,13056.26,13/04/2015,People Group,,,,
205723,St Andrews Day Nursery,50811237,R6106,Private Providers - Early Years Funding,965.25,27/04/2015,People Group,,,,
214650,St Andrews House,50810179,R5806,Residential Care (Adults),1450.36,20/04/2015,People Group,,,,
100357,St Bernards Residential Care Home,50810180,R5806,Residential Care (Adults),2600.00,20/04/2015,People Group,,,,
100332,St Brigas Residential Home & Training Centre,50810182,R5806,Residential Care (Adults),4722.00,20/04/2015,People Group,,,,
223811,St Davids A.S.C . (Marlowe) Ltd,50788998,R5848,Residential Care (Children),5254.77,02/04/2015,People Group,,,,
205731,St Edwards Wraparound Club,50791441,R6106,Private Providers - Early Years Funding,15791.02,13/04/2015,People Group,,,,
205731,St Edwards Wraparound Club,50811238,R6106,Private Providers - Early Years Funding,2413.13,27/04/2015,People Group,,,,
205734,St Georges Pre-School,50791442,R6106,Private Providers - Early Years Funding,12879.83,13/04/2015,People Group,,,,
205734,St Georges Pre-School,50811239,R6106,Private Providers - Early Years Funding,965.25,27/04/2015,People Group,,,,
205740,St Johns Catholic School For The Deaf,50804817,R6107,SEN Statements Funding - Non-Maintained Schools,8512.00,16/04/2015,People Group,,,,
227989,St Joseph's Catholic Junior School - Academy,50811975,R6107,SEN Statements Funding - Non-Maintained Schools,1611.00,22/04/2015,People Group,,,,
205753,St Maries Day Nursery,50791443,R6106,Private Providers - Early Years Funding,16320.33,13/04/2015,People Group,,,,
205753,St Maries Day Nursery,50811240,R6106,Private Providers - Early Years Funding,3378.38,27/04/2015,People Group,,,,
205753,St Maries Day Nursery,50815134,R4606,Pre-School Teachers Flexible Payments,2600.00,29/04/2015,People Group,,,,
227602,St Martin's Nursing Home Ltd,50810183,R5806,Residential Care (Adults),2604.00,20/04/2015,People Group,,,,
100040,St Marys Nursing Home,50810184,R5806,Residential Care (Adults),3823.84,20/04/2015,People Group,,,,
100040,St Marys Nursing Home,50810184,R5806,Residential Care (Adults),1820.04,20/04/2015,People Group,,,,
100040,St Marys Nursing Home,50810184,R5806,Residential Care (Adults),14474.68,20/04/2015,People Group,,,,
100040,St Marys Nursing Home,50810184,R5806,Residential Care (Adults),897.60,20/04/2015,People Group,,,,
100040,St Marys Nursing Home,50810184,R5806,Residential Care (Adults),1820.04,20/04/2015,People Group,,,,
100040,St Marys Nursing Home,50810184,R5806,Residential Care (Adults),1820.04,20/04/2015,People Group,,,,
221059,St Nicholas C of E Primary School (Alcester) Academy,50778634,C2060,Conditional Capital Grant Or Contribution,22683.71,01/04/2015,Capital,,,,
221059,St Nicholas C of E Primary School (Alcester) Academy,50795709,R4104,Food Costs / Provisions,9984.80,13/04/2015,Schools,,,,
221059,St Nicholas C of E Primary School (Alcester) Academy,50800400,R1101,Agency Staff Pay,1195.70,07/04/2015,Resources,,,,
221059,St Nicholas C of E Primary School (Alcester) Academy,50800400,R4104,Food Costs / Provisions,1686.40,07/04/2015,Resources,,,,
221059,St Nicholas C of E Primary School (Alcester) Academy,50811947,R6107,SEN Statements Funding - Non-Maintained Schools,1563.00,22/04/2015,People Group,,,,
225527,St Nicolas C of E Academy,50811962,R6107,SEN Statements Funding - Non-Maintained Schools,3266.00,22/04/2015,People Group,,,,
205775,St Peters Tiddlers Pre - School,50791445,R6106,Private Providers - Early Years Funding,5822.39,13/04/2015,People Group,,,,
205775,St Peters Tiddlers Pre - School,50811241,R6106,Private Providers - Early Years Funding,1158.30,27/04/2015,People Group,,,,
227982,St Thomas More Catholic School - Academy,50811971,R6107,SEN Statements Funding - Non-Maintained Schools,4647.00,22/04/2015,People Group,,,,
221161,St Wulfstan Surgery,50814134,R5702,Payments to External Contractors,786.87,29/04/2015,Communities,,,,
221161,St Wulfstan Surgery,50815328,R5702,Payments to External Contractors,4221.53,29/04/2015,Communities,,,,
225051,Staffordshire and Stoke on Trent Partnership NHS Trust,50800582,R5702,Payments to External Contractors,6203.75,02/04/2015,Communities,,,,
225051,Staffordshire and Stoke on Trent Partnership NHS Trust,50800583,R5702,Payments to External Contractors,7179.80,02/04/2015,Communities,,,,
225051,Staffordshire and Stoke on Trent Partnership NHS Trust,50805109,R5702,Payments to External Contractors,6238.82,17/04/2015,Communities,,,,
205780,Staffordshire County Council (****3360),50792195,R6107,SEN Statements Funding - Non-Maintained Schools,4114.00,01/04/2015,People Group,,,,
205780,Staffordshire County Council (****3360),50792196,R6107,SEN Statements Funding - Non-Maintained Schools,3087.00,01/04/2015,People Group,,,,
205780,Staffordshire County Council (****3360),50792234,R6107,SEN Statements Funding - Non-Maintained Schools,6383.00,01/04/2015,People Group,,,,
205780,Staffordshire County Council (****3360),50803430,R4919,Special Facilities Reimbursements,6180.00,24/04/2015,Communities,,,,
205780,Staffordshire County Council (****3360),50803431,R4919,Special Facilities Reimbursements,5376.00,24/04/2015,Communities,,,,
205780,Staffordshire County Council (****3360),50809023,R5702,Payments to External Contractors,135224.00,17/04/2015,Communities,,,,
