Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
206585,Warwick District Council,51318877,R4915,For use by schools only - Educational Visits Expenditure,616.25,29/11/2017,Schools,,,
,Warwick District Council Income Account ,,R5203,Payments/Contributions to Public Sector Organisations,"90,105.56",30/11/2017,Resources,,,
209386,Warwick Gates Family Health Centre,51320099,R5702,Payments to External Contractors,588.00,30/11/2017,Communities,,,
206598,Warwick Independent Schools Foundation (****1875),51309774,R6106,Early Years Funding (PVIs and LA),"35,068.27",13/11/2017,Communities,,,
206593,Warwick Independent Schools Foundation (****4106),51320655,R6107,SEN Statements Funding,"3,213.00",27/11/2017,Communities,,,
206593,Warwick Independent Schools Foundation (****4106),51320666,R6107,SEN Statements Funding,"4,041.00",27/11/2017,Communities,,,
206593,Warwick Independent Schools Foundation (****4106),51320663,R6107,SEN Statements Funding,"4,818.00",27/11/2017,Communities,,,
206607,Warwickshire Association For The Blind t/a Warwickshire Vision Support,51304413,R5807,Social Care Block Contracts,"20,693.00",27/11/2017,People Group,,,
220317,Warwickshire Choristers,51304297,R5501,Grants / Donations to External Organisations,"10,000.00",27/11/2017,People Group,,,
,Warwickshire Coll Fin,1174,,,"2,573.00",03/11/2017,Resources,,,
,Warwickshire Coll Fin,1177,,,"2,573.00",03/11/2017,Resources,,,
206611,Warwickshire College,51297208,R4607,Client Expenses,"2,573.00",03/11/2017,Communities,,,
206611,Warwickshire College,51294092,R5702,Payments to External Contractors,500.00,10/11/2017,Communities,,,
206611,Warwickshire College,51301676,R1601,Training,"1,343.00",15/11/2017,Fire and Rescue,,,
206611,Warwickshire College,51320631,R2201,Rents & Lettings,911.00,28/11/2017,Communities,,,
206611,Warwickshire College,51319479,R3204,Home To School / College Transport,"1,010.00",28/11/2017,Communities,,,
206611,Warwickshire College,51318986,R5702,Payments to External Contractors,520.00,29/11/2017,Communities,,,
206611,Warwickshire College,51318989,R5702,Payments to External Contractors,560.00,29/11/2017,Communities,,,
206611,Warwickshire College,51318994,R5702,Payments to External Contractors,560.00,29/11/2017,Communities,,,
206611,Warwickshire College,51318997,R5702,Payments to External Contractors,801.60,29/11/2017,Communities,,,
206611,Warwickshire College,51319006,R5702,Payments to External Contractors,660.00,29/11/2017,Communities,,,
206611,Warwickshire College,51319014,R5702,Payments to External Contractors,520.00,29/11/2017,Communities,,,
206611,Warwickshire College,51319017,R5702,Payments to External Contractors,560.00,29/11/2017,Communities,,,
206611,Warwickshire College,51319034,R5702,Payments to External Contractors,801.60,29/11/2017,Communities,,,
206611,Warwickshire College,51319037,R5702,Payments to External Contractors,560.00,29/11/2017,Communities,,,
206611,Warwickshire College,51318892,R5702,Payments to External Contractors,801.60,29/11/2017,Communities,,,
206611,Warwickshire College,51318895,R5702,Payments to External Contractors,724.90,29/11/2017,Communities,,,
206611,Warwickshire College,51318968,R5702,Payments to External Contractors,560.00,29/11/2017,Communities,,,
206611,Warwickshire College,51318976,R5702,Payments to External Contractors,560.00,29/11/2017,Communities,,,
206611,Warwickshire College,51318982,R5702,Payments to External Contractors,"1,090.00",29/11/2017,Communities,,,
207704,Warwickshire Community and Voluntary Action***4068,51290913,R5702,Payments to External Contractors,"90,250.00",03/11/2017,Communities,,,
207704,Warwickshire Community and Voluntary Action***4068,51318119,R3205,Client Travel - Taxis,"1,649.61",22/11/2017,Communities,,,
999985,Warwickshire Corporate Parents Association,51313491,R9309,General Fees & Charges Income,500.00,23/11/2017,Resources,,,
999985,Warwickshire Vision Support,51321505,R5501,Grants / Donations to External Organisations,"-1,500.00",27/11/2017,Communities,,,
206630,Warwickshire Welfare Rights Advice Service,51313554,R5501,Grants / Donations to External Organisations,"12,300.00",21/11/2017,Communities,,,
206630,Warwickshire Welfare Rights Advice Service,51302825,R5501,Grants / Donations to External Organisations,"127,500.00",23/11/2017,Communities,,,
231237,Waterloo Care Ltd -  Dorset,51316210,R5806,Residential Care,18371.43,16/11/2017,People Group,,,
221669,Waterloo Care Ltd (****9660),51316211,R5806,Residential Care,2001.58,16/11/2017,People Group,,,
221669,Waterloo Care Ltd (****9660),51316211,R5806,Residential Care,15573.99,16/11/2017,People Group,,,
205501,Waterplus (****3152),51302238,R2402,Water Supply Rv,"1,552.08",01/11/2017,Schools,,,
205501,Waterplus (****3152),51299630,R2401,Water Supply Metered,840.89,01/11/2017,Schools,,,
205501,Waterplus (****3152),51302890,R2401,Water Supply Metered,563.43,03/11/2017,Schools,,,
205501,Waterplus (****3152),51303030,R2402,Water Supply Rv,"3,446.97",06/11/2017,Resources,,,
205501,Waterplus (****3152),51290926,R2401,Water Supply Metered,620.00,07/11/2017,Schools,,,
205501,Waterplus (****3152),51309378,R2401,Water Supply Metered,"1,049.14",10/11/2017,Schools,,,
205501,Waterplus (****3152),51305028,R2401,Water Supply Metered,"3,075.81",10/11/2017,Communities,,,
205501,Waterplus (****3152),51312317,R2401,Water Supply Metered,996.60,13/11/2017,Schools,,,
205501,Waterplus (****3152),51312223,R2401,Water Supply Metered,"1,495.42",13/11/2017,Schools,,,
205501,Waterplus (****3152),51313756,R2401,Water Supply Metered,"1,062.86",14/11/2017,Schools,,,
205501,Waterplus (****3152),51309548,R2401,Water Supply Metered,"1,849.95",15/11/2017,Communities,,,
205501,Waterplus (****3152),51312230,R2402,Water Supply Rv,534.52,17/11/2017,Resources,,,
205501,Waterplus (****3152),51312238,R2402,Water Supply Rv,"1,057.66",17/11/2017,Resources,,,
205501,Waterplus (****3152),51312501,R2401,Water Supply Metered,"1,015.37",21/11/2017,Schools,,,
205501,Waterplus (****3152),51316736,R2402,Water Supply Rv,"1,256.91",23/11/2017,Resources,,,
205501,Waterplus (****3152),51320314,R2401,Water Supply Metered,"1,132.04",24/11/2017,Schools,,,
205501,Waterplus (****3152),51320338,R2401,Water Supply Metered,626.16,24/11/2017,Schools,,,
205501,Waterplus (****3152),51317652,R2401,Water Supply Metered,"1,824.58",24/11/2017,Communities,,,
205501,Waterplus (****3152),51319124,R2401,Water Supply Metered,525.43,30/11/2017,Schools,,,
218599,Waterside Medical Centre (Dr Wilkinson & Partners),51320264,R5702,Payments to External Contractors,728.00,30/11/2017,Communities,,,
206642,Watling JCB Ltd,51300452,R4030,Materials,508.04,03/11/2017,Communities,,,
206642,Watling JCB Ltd,51303203,R3004,Repair & Maintenance Of Vehicles,9250.00,07/11/2017,Communities,,,
206642,Watling JCB Ltd,51303200,R3004,Repair & Maintenance Of Vehicles,540.45,15/11/2017,Communities,,,
224675,Watts High 5,51313497,R4433,For use by schools only - Sport Instruction,792.00,20/11/2017,Schools,,,
100024,WCS Care Group Ltd,51290306,R5807,Social Care Block Contracts,375838.00,02/11/2017,People Group,,,
100024,WCS Care Group Ltd,51303560,R5803,Daycare External,604.00,08/11/2017,People Group,,,
100024,WCS Care Group Ltd,51292832,R5807,Social Care Block Contracts,109853.00,09/11/2017,People Group,,,
100024,WCS Care Group Ltd,51292829,R5807,Social Care Block Contracts,363715.00,09/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315925,R5806,Residential Care,4271.39,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315932,R5806,Residential Care,2127.81,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315932,R5806,Residential Care,7130.37,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315947,R5806,Residential Care,8628.00,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315947,R5806,Residential Care,2236.26,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315951,R5806,Residential Care,7448.00,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315951,R5806,Residential Care,24070.88,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315951,R5806,Residential Care,670.71,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315989,R5806,Residential Care,1988.49,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315989,R5806,Residential Care,5654.50,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316031,R5806,Residential Care,9942.45,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316033,R5806,Residential Care,1988.49,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316033,R5806,Residential Care,1761.87,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316033,R5806,Residential Care,1988.49,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316036,R5806,Residential Care,1988.49,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316036,R5806,Residential Care,1988.49,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316188,R5806,Residential Care,3380.49,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316188,R5806,Residential Care,9942.45,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316188,R5806,Residential Care,1988.49,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316194,R5806,Residential Care,1950.48,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316194,R5806,Residential Care,7953.96,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316194,R5806,Residential Care,5288.54,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316213,R5806,Residential Care,5995.46,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315925,R5806,Residential Care,3242.12,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315925,R5806,Residential Care,2098.48,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315925,R5806,Residential Care,1988.49,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315925,R5806,Residential Care,5439.86,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315925,R5806,Residential Care,47981.83,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51315925,R5806,Residential Care,16080.38,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316213,R5806,Residential Care,1988.49,16/11/2017,People Group,,,
100024,WCS Care Group Ltd,51316217,R5806,Residential Care,1647.52,16/11/2017,People Group,,,
233891,WCS Care Group Ltd - Castle Brook,51315918,R5806,Residential Care,3900.96,16/11/2017,People Group,,,
233891,WCS Care Group Ltd - Castle Brook,51315918,R5806,Residential Care,9584.25,16/11/2017,People Group,,,
206740,Webex Communications UK Ltd,51295957,R4506,IT Support & Maintenance,1182.44,09/11/2017,Resources,,,
206742,Weddington Preschool,51309755,R6106,Early Years Funding (PVIs and LA),"19,965.51",13/11/2017,Communities,,,
206742,Weddington Preschool,51316653,R6106,Early Years Funding (PVIs and LA),"1,333.08",27/11/2017,Communities,,,
235035,Weedon Bec Primary School,51303980,R6107,SEN Statements Funding,"2,813.00",27/11/2017,Communities,,,
206747,Weightmans,51310703,R4928,Other Insurance Claims,"1,005.00",10/11/2017,Other Services,,,
206747,Weightmans,51310919,R4928,Other Insurance Claims,"3,778.44",13/11/2017,Other Services,,,
206747,Weightmans,51300270,R4928,Other Insurance Claims,"3,530.88",17/11/2017,Other Services,,,
206747,Weightmans,51300068,R4928,Other Insurance Claims,993.60,17/11/2017,Other Services,,,
206747,Weightmans,51320479,R4928,Other Insurance Claims,"3,766.90",30/11/2017,Other Services,,,
206747,Weightmans,51320480,R4928,Other Insurance Claims,"1,250.00",30/11/2017,Other Services,,,
206749,Weir Waste Services Ltd,51305192,R2601,Other Building Services,556.20,15/11/2017,Resources,,,
206749,Weir Waste Services Ltd,51306261,R2601,Other Building Services,567.50,15/11/2017,Resources,,,
206749,Weir Waste Services Ltd,51305187,R2601,Other Building Services,556.20,15/11/2017,Resources,,,
206749,Weir Waste Services Ltd,51308124,R2601,Other Building Services,535.20,27/11/2017,Resources,,,
206749,Weir Waste Services Ltd,51312269,R2601,Other Building Services,541.50,27/11/2017,Resources,,,
206751,Welding Engineers (Midlands) Ltd,51301629,R2023,Mechanical (LM),500.00,03/11/2017,Resources,,,
206751,Welding Engineers (Midlands) Ltd,51301696,R2023,Mechanical (LM),500.00,10/11/2017,Resources,,,
218040,Wellington Day Nursery (Regent),51309785,R6106,Early Years Funding (PVIs and LA),"31,338.81",13/11/2017,Communities,,,
218040,Wellington Day Nursery (Regent),51316662,R6106,Early Years Funding (PVIs and LA),"19,551.84",27/11/2017,Communities,,,
229593,Wellingtons Day Nursery (Bilton),51309762,R6106,Early Years Funding (PVIs and LA),"20,354.78",13/11/2017,Communities,,,
229593,Wellingtons Day Nursery (Bilton),51316632,R6106,Early Years Funding (PVIs and LA),"1,666.35",27/11/2017,Communities,,,
220281,Wellingtons Day Nursery (Pavilion),51309807,R6106,Early Years Funding (PVIs and LA),"11,035.50",13/11/2017,Communities,,,
220281,Wellingtons Day Nursery (Pavilion),51316652,R6106,Early Years Funding (PVIs and LA),"12,246.35",27/11/2017,Communities,,,
208673,West Midland Loose Leaf Co Ltd,51298249,R4310,"Printing, Photocopying and Reprographics",651.00,03/11/2017,Resources,,,
206772,West Midlands Fire Service,51303338,R4015,Equipment Repair & Maintenance,604.00,22/11/2017,Fire and Rescue,,,
214133,West Midlands Growth Company,51292237,R4301,"Advertising, Publicity & Promotion","20,500.00",03/11/2017,Communities,,,
206779,West Midlands Travel Ltd,51319967,R5704,Public Transport,13510.00,27/11/2017,Communities,,,
206785,Westcotec Ltd,51299699,C1050,External Fees,7390.00,15/11/2017,Capital,,,
206785,Westcotec Ltd,51299704,C1050,External Fees,10370.00,15/11/2017,Capital,,,
206785,Westcotec Ltd,51304635,C1050,External Fees,15910.00,23/11/2017,Capital,,,
208910,Western Power Distribution,51316732,R2102,Energy Costs,"1,782.99",27/11/2017,Communities,,,
206789,Westgate Pre-School,51309794,R6106,Early Years Funding (PVIs and LA),"9,852.37",13/11/2017,Communities,,,
206789,Westgate Pre-School,51316703,R6106,Early Years Funding (PVIs and LA),"2,629.13",27/11/2017,Communities,,,
210399,Westside Medical Centre,51320116,R5702,Payments to External Contractors,612.01,30/11/2017,Communities,,,
206643,WFL(UK) Ltd,51303424,R3001,Vehicle Operating Costs,952.50,17/11/2017,Communities,,,
206643,WFL(UK) Ltd,51308159,R3001,Vehicle Operating Costs,963.11,24/11/2017,Communities,,,
206643,WFL(UK) Ltd,51308161,R3001,Vehicle Operating Costs,945.51,24/11/2017,Communities,,,
206643,WFL(UK) Ltd,51308165,R3001,Vehicle Operating Costs,1813.50,27/11/2017,Communities,,,
206643,WFL(UK) Ltd,51317648,R3001,Vehicle Operating Costs,660.00,30/11/2017,Communities,,,
216717,Whistl UK Ltd,51293351,R4309,Postage & Carriage,4817.12,03/11/2017,Resources,,,
216717,Whistl UK Ltd,51294272,R4309,Postage & Carriage,2071.29,03/11/2017,Resources,,,
216717,Whistl UK Ltd,51291400,R4309,Postage & Carriage,738.72,03/11/2017,People Group,,,
216717,Whistl UK Ltd,51303257,R4309,Postage & Carriage,974.04,17/11/2017,People Group,,,
216717,Whistl UK Ltd,51305732,R4309,Postage & Carriage,605.07,27/11/2017,Resources,,,
225410,White Halo Design Ltd,51289525,R4301,"Advertising, Publicity & Promotion",5443.00,01/11/2017,Communities,,,
213053,Whitehall Medical Practice,51320096,R5702,Payments to External Contractors,524.58,30/11/2017,Communities,,,
213053,Whitehall Medical Practice,51320159,R5702,Payments to External Contractors,"1,148.00",30/11/2017,Communities,,,
206808,Whitmore's Timber Co Ltd,51303998,R4008,Equipment,563.33,27/11/2017,Communities,,,
206808,Whitmore's Timber Co Ltd,51304004,R4008,Equipment,515.91,27/11/2017,Communities,,,
206808,Whitmore's Timber Co Ltd,51306230,R4008,Equipment,1585.00,30/11/2017,Communities,,,
999985,Whitnash Town Xmas Lights Working Group,51307998,R5501,Grants / Donations to External Organisations,"2,316.00",08/11/2017,Communities,,,
999985,Whitnash Youth Club,51308010,R5501,Grants / Donations to External Organisations,"1,024.00",08/11/2017,Communities,,,
234626,William Simpson Care Home,51316214,R5806,Residential Care,"3,120.00",16/11/2017,People Group,,,
206835,Willow Brooke Day Nursery,51309746,R6106,Early Years Funding (PVIs and LA),"15,792.45",13/11/2017,Communities,,,
206835,Willow Brooke Day Nursery,51309776,R6106,Early Years Funding (PVIs and LA),"20,355.49",13/11/2017,Communities,,,
206835,Willow Brooke Day Nursery,51316695,R6106,Early Years Funding (PVIs and LA),"6,665.40",27/11/2017,Communities,,,
206835,Willow Brooke Day Nursery,51316638,R6106,Early Years Funding (PVIs and LA),"1,962.59",27/11/2017,Communities,,,
230640,Willowbrook,51310689,R5843,Extra Care,"4,582.86",10/11/2017,People Group,,,
230640,Willowbrook,51310244,R5843,Extra Care,"3,504.54",22/11/2017,People Group,,,
230640,Willowbrook,51310699,R5843,Extra Care,"4,582.86",22/11/2017,People Group,,,
100356,Willowtree Nursing Home,51315966,R5806,Residential Care,"13,888.14",16/11/2017,People Group,,,
100356,Willowtree Nursing Home,51315966,R5806,Residential Care,"1,984.36",16/11/2017,People Group,,,
100356,Willowtree Nursing Home,51315966,R5806,Residential Care,"8,509.68",16/11/2017,People Group,,,
224522,Wilson Stuart School,51301858,R6107,SEN Statements Funding,"4,299.00",17/11/2017,Communities,,,
234684,Wilson Stuart UCB Partnership Trust,51298470,R5702,Payments to External Contractors,"9,590.00",15/11/2017,Communities,,,
