,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
INSERTED DETAIL,205905,Sunbeams Pre-School,50852533,R6106,Private Providers - Early Years Funding,965.25,13/07/2015,People Group,,,
INSERTED DETAIL,205906,Sunflowers Pre School & Out of School Club,50852534,R6106,Private Providers - Early Years Funding,1447.87,13/07/2015,People Group,,,
INSERTED DETAIL,100334,Sunningdale Nursing Home,50855289,R5806,Residential Care (Adults),1640.00,13/07/2015,People Group,,,
INSERTED DETAIL,226880,Sunrise Day Nursery,50691689,R6106,Private Providers - Early Years Funding,519.75,07/07/2015,People Group,,,
INSERTED DETAIL,226880,Sunrise Day Nursery,50731987,R6106,Private Providers - Early Years Funding,519.75,07/07/2015,People Group,,,
INSERTED DETAIL,205913,Supplies Team,50843077,R4505,ICT Supplies / Consumables,549.30,01/07/2015,Communities,,,
INSERTED DETAIL,227926,SureScreen Scientifics Division Ltd,50858268,R4443,Professional Fees Admin,702.50,30/07/2015,Resources,,,
INSERTED DETAIL,205917,Surestars Day Nursery Ltd,50852535,R6106,Private Providers - Early Years Funding,18206.10,13/07/2015,People Group,,,
INSERTED DETAIL,227115,Surrey County Council,50846186,R6107,SEN Statements Funding - Non-Maintained Schools,6348.00,24/07/2015,People Group,,,
INSERTED DETAIL,228038,Sussex Housing & Care-Woodlands Residential Home,50855339,R5806,Residential Care (Adults),1929.76,13/07/2015,People Group,,,
INSERTED DETAIL,228768,Sutton Communications Ltd,50843714,R2001,Buildings Maintenance,1267.00,17/07/2015,Communities,,,
INSERTED DETAIL,208480,Swift Ecology,50855867,C1030,"New Construction, Conversion & Renovation",910.00,17/07/2015,Capital,,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50848973,R5822,Foster Care Payments - External,867.02,03/07/2015,People Group,,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50848974,R5822,Foster Care Payments - External,867.02,09/07/2015,People Group,,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50856158,R5822,Foster Care Payments - External,867.02,16/07/2015,People Group,,,
INSERTED DETAIL,205951,Swiis Foster Care Ltd,50857724,R5822,Foster Care Payments - External,867.02,23/07/2015,People Group,,,
INSERTED DETAIL,215917,Swimboard Ltd T/A Miletree Construction Ltd,50854395,C1050,External Fees,201956.18,24/07/2015,Capital,,,
INSERTED DETAIL,215917,Swimboard Ltd T/A Miletree Construction Ltd,50855390,C1050,External Fees,79476.06,24/07/2015,Capital,,,
INSERTED DETAIL,225176,T E Baker Tree Care,50854680,R5702,Payments to External Contractors,2000.00,28/07/2015,Communities,,,
INSERTED DETAIL,200400,T.N. Water Ltd t/a Aquaid (Midlands and South Wales),50856845,R4440,Admin Contracts,606.80,16/07/2015,Schools,,,
INSERTED DETAIL,207702,Tailby Brack Ltd T/A Cwikskip-,50854088,R2706,Refuse Collection / Waste Disposal,506.00,10/07/2015,Communities,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50857066,R5810,Adult Day Care,1134.42,16/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50858366,R5853,Community Short Breaks,559.44,20/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50857075,R5810,Adult Day Care,2160.06,22/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50858188,R5847,Homecare - External Domiciliary (Children),736.95,24/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50851490,R5810,Adult Day Care,1250.97,24/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50855790,R4612,Projects,-1127.10,24/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50851489,R5810,Adult Day Care,2136.75,24/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50861207,R5853,Community Short Breaks,1314.95,28/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50861225,R5853,Community Short Breaks,643.03,28/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50861244,R5853,Community Short Breaks,505.75,28/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50861231,R5853,Community Short Breaks,848.94,28/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50861245,R5853,Community Short Breaks,563.55,28/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50861205,R5853,Community Short Breaks,982.60,28/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50861240,R5853,Community Short Breaks,527.43,28/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50861204,R5853,Community Short Breaks,697.21,28/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862982,R5810,Adult Day Care,606.06,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862985,R5810,Adult Day Care,1223.78,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862986,R5810,Adult Day Care,598.29,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862987,R5810,Adult Day Care,1515.15,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862991,R5810,Adult Day Care,714.84,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862993,R5810,Adult Day Care,532.25,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862950,R5810,Adult Day Care,1756.02,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862949,R5810,Adult Day Care,699.30,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862948,R5810,Adult Day Care,1266.51,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862947,R5810,Adult Day Care,629.37,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862946,R5810,Adult Day Care,932.40,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862944,R5810,Adult Day Care,722.61,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862942,R5810,Adult Day Care,1631.70,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862918,R5810,Adult Day Care,1313.13,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862917,R5810,Adult Day Care,753.69,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862915,R5810,Adult Day Care,1219.89,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862914,R5810,Adult Day Care,625.49,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862913,R5810,Adult Day Care,1938.62,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862912,R5810,Adult Day Care,897.44,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862911,R5810,Adult Day Care,714.84,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862908,R5810,Adult Day Care,699.30,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862907,R5810,Adult Day Care,637.14,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862906,R5810,Adult Day Care,1196.58,29/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862945,R5810,Adult Day Care,2362.08,30/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862916,R5810,Adult Day Care,3729.60,30/07/2015,People Group,,,
INSERTED DETAIL,205995,Take A Break Warwickshire Ltd,50862909,R5810,Adult Day Care,2319.35,30/07/2015,People Group,,,
INSERTED DETAIL,200501,Tamworth/Atherstone Taxis(****6685),50852708,R3202,Car Hire,834.00,08/07/2015,People Group,,,
INSERTED DETAIL,200501,Tamworth/Atherstone Taxis(****6685),50861480,R3204,Home To School / College Transport,858.00,28/07/2015,People Group,,,
INSERTED DETAIL,200501,Tamworth/Atherstone Taxis(****6685),50864328,R3202,Car Hire,1266.00,30/07/2015,People Group,,,
INSERTED DETAIL,218074,Tanworth-In-Arden Academy Trust,50860481,R6107,SEN Statements Funding - Non-Maintained Schools,1077.00,27/07/2015,People Group,,,
INSERTED DETAIL,221153,Tanworth-in-Arden Medical Practice,50861558,R5702,Payments to External Contractors,582.03,28/07/2015,Communities,,,
,,TAP PORTUGAL0479336186,P-CARD,,, 506.86 ,15/07/2015,,,,
,,TCL TOOL HIRE LTD,P-CARD,,, 562.74 ,20/07/2015,,,,
INSERTED DETAIL,206015,Teachers2Parents Ltd,50847929,R4440,Admin Contracts,545.00,22/07/2015,Schools,,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50852315,R1101,Agency Staff Pay,879.00,08/07/2015,Schools,,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50854384,R1101,Agency Staff Pay,756.00,10/07/2015,Schools,,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50856040,R1101,Agency Staff Pay,754.20,15/07/2015,Schools,,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50856039,R1101,Agency Staff Pay,621.40,15/07/2015,Schools,,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50861869,R1101,Agency Staff Pay,1512.00,28/07/2015,Schools,,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50863194,R1101,Agency Staff Pay,756.00,29/07/2015,Schools,,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50862179,R1101,Agency Staff Pay,675.10,29/07/2015,Schools,,,
INSERTED DETAIL,206017,Teaching Personnel Ltd,50862180,R1101,Agency Staff Pay,879.00,30/07/2015,Schools,,,
INSERTED DETAIL,206018,Team Prevent UK Ltd,50851271,R1101,Agency Staff Pay,2580.00,08/07/2015,Fire and Rescue,,,
INSERTED DETAIL,206018,Team Prevent UK Ltd,50858752,R4409,Consultancy,10583.00,28/07/2015,Resources,,,
INSERTED DETAIL,228412,Team Xero Ltd,50846289,R2001,Buildings Maintenance,946.93,01/07/2015,Schools,,,
INSERTED DETAIL,206022,Teddy Bear Corner Ltd (childcare ****9517),50852536,R6106,Private Providers - Early Years Funding,4601.03,13/07/2015,People Group,,,
INSERTED DETAIL,206023,Teddy Bear Corner Ltd (school meals ****4459),50840306,R4108,Universal Infant Free School Meals Charges,3749.00,01/07/2015,Schools,,,
INSERTED DETAIL,206023,Teddy Bear Corner Ltd (school meals ****4459),50840368,R4104,Food Costs / Provisions,2569.10,01/07/2015,Schools,,,
INSERTED DETAIL,206025,Teddy Bears Preschool,50852537,R6106,Private Providers - Early Years Funding,3252.15,13/07/2015,People Group,,,
INSERTED DETAIL,206026,Teddy N Daisys Day Nursery  Ltd,50852538,R6106,Private Providers - Early Years Funding,2153.25,13/07/2015,People Group,,,
INSERTED DETAIL,222107,Telensa Ltd,50844430,R5708,Street Lighting Energy,82179.52,08/07/2015,Communities,,,
INSERTED DETAIL,206388,Telent Technology Services Ltd (Ttsl Traffic Signals UK Ltd),50851273,R4506,IT Support & Maintenance,22051.30,14/07/2015,Fire and Rescue,,,
INSERTED DETAIL,206388,Telent Technology Services Ltd (Ttsl Traffic Signals UK Ltd),50851989,R3003,Radio Installations,3748.32,28/07/2015,Fire and Rescue,,,
INSERTED DETAIL,228137,Testconsult Ltd,50836615,C1050,External Fees,13420.00,22/07/2015,Capital,,,
INSERTED DETAIL,228137,Testconsult Ltd,50836620,C1050,External Fees,7523.00,22/07/2015,Capital,,,
INSERTED DETAIL,228137,Testconsult Ltd,50836643,C1050,External Fees,5003.00,22/07/2015,Capital,,,
INSERTED DETAIL,206051,Tharstern Ltd,50857725,R4512,Software,662.50,17/07/2015,Resources,,,
INSERTED DETAIL,100000,The Abbeyfield Society,50855166,R5806,Residential Care (Adults),2103.04,13/07/2015,People Group,,,
INSERTED DETAIL,100000,The Abbeyfield Society,50855166,R5806,Residential Care (Adults),1941.12,13/07/2015,People Group,,,
INSERTED DETAIL,100000,The Abbeyfield Society,50855166,R5806,Residential Care (Adults),2127.88,13/07/2015,People Group,,,
INSERTED DETAIL,206058,The Adolescent and Childrens Trust,50858535,R5822,Foster Care Payments - External,3120.00,28/07/2015,People Group,,,
INSERTED DETAIL,206072,The Bridge Pre-School,50852540,R6106,Private Providers - Early Years Funding,1930.50,13/07/2015,People Group,,,
INSERTED DETAIL,228305,The British Heart Foundation,50841852,R4201,Client Clothing,896.63,10/07/2015,Resources,,,
INSERTED DETAIL,100350,The Broad Group Ltd,50855017,R5806,Residential Care (Adults),3241.52,13/07/2015,People Group,,,
INSERTED DETAIL,225157,The Caldecott Foundation Ltd,50838711,R5848,Residential Care (Children),17678.57,01/07/2015,People Group,,,
INSERTED DETAIL,206078,The Care Bureau Ltd,50846587,R5805,Homecare - External Domiciliary (Adults),972.28,10/07/2015,People Group,,,
INSERTED DETAIL,213102,The Castle Medical Centre,50861540,R5702,Payments to External Contractors,6101.84,28/07/2015,Communities,,,
INSERTED DETAIL,227861,The Chace Rest Home,50855292,R5806,Residential Care (Adults),2200.00,13/07/2015,People Group,,,
INSERTED DETAIL,228623,The Children's Family Trust,50841639,R5822,Foster Care Payments - External,2889.00,01/07/2015,People Group,,,
INSERTED DETAIL,228623,The Children's Family Trust,50841638,R5822,Foster Care Payments - External,2734.80,01/07/2015,People Group,,,
INSERTED DETAIL,228623,The Children's Family Trust,50851353,R5822,Foster Care Payments - External,2985.30,20/07/2015,People Group,,,
INSERTED DETAIL,228623,The Children's Family Trust,50851352,R5822,Foster Care Payments - External,2889.00,31/07/2015,People Group,,,
INSERTED DETAIL,206089,The Coleshill School Academy,50860462,R6107,SEN Statements Funding - Non-Maintained Schools,612.00,27/07/2015,People Group,,,
INSERTED DETAIL,206090,The College Nursery,50852541,R6106,Private Providers - Early Years Funding,6917.62,13/07/2015,People Group,,,
INSERTED DETAIL,218493,The Coombe House Partnership,50855295,R5806,Residential Care (Adults),2040.00,13/07/2015,People Group,,,
INSERTED DETAIL,206097,The Copyright Licensing Agency Ltd,50853686,R4438,Licences,18494.97,09/07/2015,Resources,,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,50852029,R5703,Site Payments,97941.32,09/07/2015,Communities,,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,50852030,R5703,Site Payments,48997.40,09/07/2015,Communities,,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,50852032,R5703,Site Payments,107086.30,09/07/2015,Communities,,,
INSERTED DETAIL,201481,The Coventry And Solihull Waste Disposal Company Ltd,50852031,R5703,Site Payments,48761.44,13/07/2015,Communities,,,
INSERTED DETAIL,226152,The Coventry Refugee and Migrant Centre,50846162,R6104,Social Care - Section 17 Payments,683.52,14/07/2015,People Group,,,
INSERTED DETAIL,999982,The Dare2Dream Foundation,50853568,R4701,Grants To External Organisations,20703.00,09/07/2015,Communities,,,
INSERTED DETAIL,225413,The Dare2Dream Foundation CIC,50856678,R4442,Professional Fees Curriculum,600.00,31/07/2015,Schools,,,
INSERTED DETAIL,100033,The David Lewis Centre,50855096,R5806,Residential Care (Adults),4463.92,13/07/2015,People Group,,,
INSERTED DETAIL,100339,The Enham Trust,50855108,R5806,Residential Care (Adults),2231.96,13/07/2015,People Group,,,
INSERTED DETAIL,100340,The Four Seasons Trust Ltd,50855297,R5806,Residential Care (Adults),4273.40,13/07/2015,People Group,,,
INSERTED DETAIL,213453,The George Eliot School Academy,50860473,R6107,SEN Statements Funding - Non-Maintained Schools,918.00,27/07/2015,People Group,,,
INSERTED DETAIL,216181,The Grange Medical Centre,50859636,R5702,Payments to External Contractors,1917.05,30/07/2015,Communities,,,
INSERTED DETAIL,216181,The Grange Medical Centre,50859637,R5702,Payments to External Contractors,1923.46,30/07/2015,Communities,,,
INSERTED DETAIL,206117,The Grange Pre-School Ltd,50852542,R6106,Private Providers - Early Years Funding,1655.77,13/07/2015,People Group,,,
INSERTED DETAIL,228547,The Griffin Group,50854188,R4433,Sport Instruction,1800.00,14/07/2015,Schools,,,
INSERTED DETAIL,227945,The Healthcare Messaging Group Ltd,50836031,R5702,Payments to External Contractors,730.00,03/07/2015,Communities,,,
INSERTED DETAIL,227986,The Holy Spirit Catholic Multi Academy  T/A St Francis Catholic Primary School,50860509,R6107,SEN Statements Funding - Non-Maintained Schools,1632.00,27/07/2015,People Group,,,
INSERTED DETAIL,227990,The Holy Spirit Catholic Multi Academy T/A Our Lady of the Angels Catholic Infant School,50856844,R4905,Contingency,13080.00,22/07/2015,Schools,,,
INSERTED DETAIL,227990,The Holy Spirit Catholic Multi Academy T/A Our Lady of the Angels Catholic Infant School,50860512,R6107,SEN Statements Funding - Non-Maintained Schools,2405.00,27/07/2015,People Group,,,
INSERTED DETAIL,227988,The Holy Spirit Catholic Multi Academy T/A St Benedict's Catholic Primary,50860510,R6107,SEN Statements Funding - Non-Maintained Schools,612.00,27/07/2015,People Group,,,
INSERTED DETAIL,227985,"The Holy Spirit Catholic Multi Academy, St Annes Catholic Primary School",50856843,R4905,Contingency,4094.00,22/07/2015,Schools,,,
INSERTED DETAIL,208240,The Hotline Group,50856290,R4305,Marketing,1279.20,20/07/2015,Fire and Rescue,,,
INSERTED DETAIL,210403,The Island Project School,50844350,R6107,SEN Statements Funding - Non-Maintained Schools,16000.00,22/07/2015,People Group,,,
INSERTED DETAIL,210403,The Island Project School,50844348,R6107,SEN Statements Funding - Non-Maintained Schools,17333.33,22/07/2015,People Group,,,
INSERTED DETAIL,210403,The Island Project School,50844354,R6107,SEN Statements Funding - Non-Maintained Schools,18417.00,22/07/2015,People Group,,,
INSERTED DETAIL,210403,The Island Project School,50844355,R6107,SEN Statements Funding - Non-Maintained Schools,16000.00,22/07/2015,People Group,,,
INSERTED DETAIL,210403,The Island Project School,50844353,R6107,SEN Statements Funding - Non-Maintained Schools,17333.00,22/07/2015,People Group,,,
INSERTED DETAIL,224683,The Jennifer Lee School of Dance,50841707,R4411,Dance Instruction,853.00,16/07/2015,Schools,,,
INSERTED DETAIL,221432,The Key Support Services Ltd (previously Ten Education Ltd),50841065,R4702,Subscriptions To Organisations,70563.00,02/07/2015,People Group,,,
INSERTED DETAIL,206135,The Kindergarten - Salford Priors,50852543,R6106,Private Providers - Early Years Funding,1930.50,13/07/2015,People Group,,,
INSERTED DETAIL,206136,The Kingswood Learning & Leisure - Group  Ltd,50855422,R4915,Educational Visits Expenditure,1350.00,14/07/2015,Schools,,,
