"setparameter select to_char(sysdate,'DD/MM/YYYY' ) as today from dual ",,,,,,,,,,,,,
,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51023355,R5806,Residential Care (Adults),5866.28,16/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51023355,R5806,Residential Care (Adults),9000.00,16/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51023485,R5806,Residential Care (Adults),6447.15,16/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51023485,R5806,Residential Care (Adults),5808.04,16/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51025642,R5851,Supported Living,6576.36,20/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51025830,R5851,Supported Living,1523.60,20/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51025970,R5851,Supported Living,1565.76,20/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026488,R5851,Supported Living,3784.32,20/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026497,R5851,Supported Living,3784.32,20/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026516,R5851,Supported Living,3784.32,20/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026552,R5851,Supported Living,3784.32,23/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026560,R5851,Supported Living,3784.32,23/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026567,R5851,Supported Living,3784.32,23/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026568,R5851,Supported Living,952.56,23/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026569,R5851,Supported Living,3784.32,23/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026575,R5851,Supported Living,3784.32,23/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026577,R5851,Supported Living,2972.60,23/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026585,R5851,Supported Living,562.38,23/05/2016,People Group,,,,,
INSERTED DETAIL,216565,Voyage Care Ltd,51026591,R5851,Supported Living,623.18,23/05/2016,People Group,,,,,
INSERTED DETAIL,206555,W M P T E,51006302,R4311,Publicity,8925.00,13/05/2016,Communities,,,,,
INSERTED DETAIL,206558,W Smith and Sons Nuneaton Ltd,51026394,R4615,Mortuary/Pathology Expenses,505.00,27/05/2016,Other Services,,,,,
INSERTED DETAIL,206561,W. F. Howes Ltd,51026105,R4058,Books,711.75,20/05/2016,Resources,,,,,
INSERTED DETAIL,206563,W.V Howe Ltd,51010679,R4018,Equipment Repair & Maintenance,1454.31,13/05/2016,Resources,,,,,
INSERTED DETAIL,206563,W.V Howe Ltd,51017424,R4018,Equipment Repair & Maintenance,584.82,06/05/2016,Resources,,,,,
INSERTED DETAIL,215091,WALC (Warwickshire & West Midlands Association of Local Councils),51003273,R4612,Projects,11000.00,06/05/2016,Communities,,,,,
INSERTED DETAIL,206585,Warwick District Council,51014807,R2301,Rates,4075.40,11/05/2016,Resources,,,,,
INSERTED DETAIL,206585,Warwick District Council,51018884,R4514,Telephone Rental,850.00,18/05/2016,People Group,,,,,
INSERTED DETAIL,206585,Warwick District Council,51019744,R2301,Rates,1433.43,23/05/2016,People Group,,,,,
INSERTED DETAIL,206585,Warwick District Council,51028896,R4443,Professional Fees Admin,703.39,27/05/2016,Resources,,,,,
INSERTED DETAIL,209386,Warwick Gates Family Health Centre,51022886,R5702,Payments to External Contractors,2876.64,13/05/2016,Communities,,,,,
INSERTED DETAIL,209386,Warwick Gates Family Health Centre,51029221,R5702,Payments to External Contractors,851.95,27/05/2016,Communities,,,,,
INSERTED DETAIL,206611,Warwickshire College,51016171,R4601,Conferences,587.50,06/05/2016,People Group,,,,,
INSERTED DETAIL,206611,Warwickshire College,51016723,R5702,Payments to External Contractors,56009.41,06/05/2016,People Group,,,,,
INSERTED DETAIL,206611,Warwickshire College,51024097,R2204,Room Hire - External,897.50,17/05/2016,People Group,,,,,
INSERTED DETAIL,206611,Warwickshire College,51025936,R2204,Room Hire - External,2100.00,27/05/2016,People Group,,,,,
INSERTED DETAIL,207704,Warwickshire Community and Voluntary Action,51003366,R5501,Grants to Organisations & Voluntary Bodies,84000.00,06/05/2016,Communities,,,,,
INSERTED DETAIL,207704,Warwickshire Community and Voluntary Action,51005687,R3202,Car Hire,1726.45,12/05/2016,Communities,,,,,
INSERTED DETAIL,207704,Warwickshire Community and Voluntary Action,51012176,R3202,Car Hire,1618.68,26/05/2016,Communities,,,,,
INSERTED DETAIL,207704,Warwickshire Community and Voluntary Action,51013379,R3410,Car Scheme Payments,5000.00,27/05/2016,Communities,,,,,
INSERTED DETAIL,206624,Warwickshire Police & Crime Commissioner,51004920,R2201,Rent,4803.24,06/05/2016,Other Services,,,,,
INSERTED DETAIL,206624,Warwickshire Police & Crime Commissioner,51004921,R2201,Rent,3473.00,06/05/2016,Other Services,,,,,
INSERTED DETAIL,217971,Warwickshire Private Hospitals Charitable Trust,51023788,R4035,Personal Requisites,1398.40,19/05/2016,People Group,,,,,
INSERTED DETAIL,100023,Warwickshire Private Nursing & Resid. Home,51023487,R5806,Residential Care (Adults),-1578.57,16/05/2016,People Group,,,,,
INSERTED DETAIL,100023,Warwickshire Private Nursing & Resid. Home,51023487,R5806,Residential Care (Adults),4462.64,16/05/2016,People Group,,,,,
INSERTED DETAIL,100023,Warwickshire Private Nursing & Resid. Home,51023487,R5806,Residential Care (Adults),10341.52,16/05/2016,People Group,,,,,
INSERTED DETAIL,206627,Warwickshire Rural Community Council,51006816,R3202,Car Hire,2700.70,12/05/2016,Communities,,,,,
INSERTED DETAIL,206627,Warwickshire Rural Community Council,51012540,R3202,Car Hire,1305.60,26/05/2016,Communities,,,,,
INSERTED DETAIL,206627,Warwickshire Rural Community Council,51028916,R3202,Car Hire,1459.20,26/05/2016,Communities,,,,,
INSERTED DETAIL,206630,Warwickshire Welfare Rights Advice Service,51021247,R4612,Projects,127500.00,20/05/2016,Communities,,,,,
INSERTED DETAIL,206631,Warwickshire Wildlife Trust Ltd,51020728,R4409,Consultancy,2680.00,11/05/2016,Communities,,,,,
INSERTED DETAIL,206631,Warwickshire Wildlife Trust Ltd,51020728,R4612,Projects,10000.00,11/05/2016,Communities,,,,,
,,WARWICKSHIRESERVIC,CHAPS,,,"1,300.00",26/05/2016,,,,,,
INSERTED DETAIL,221669,Waterloo Care Ltd (****9660),51023488,R5806,Residential Care (Adults),19394.56,16/05/2016,People Group,,,,,
INSERTED DETAIL,221669,Waterloo Care Ltd (****9660),51023488,R5806,Residential Care (Adults),2380.00,16/05/2016,People Group,,,,,
INSERTED DETAIL,221669,Waterloo Care Ltd (****9660),51023488,R5806,Residential Care (Adults),1914.40,16/05/2016,People Group,,,,,
INSERTED DETAIL,208792,Wates Construction Ltd,51011169,C1030,"New Construction, Conversion & Renovation",98918.39,05/05/2016,Capital,,,,,
INSERTED DETAIL,206642,Watling JCB Ltd,51007495,R4030,Materials,837.02,04/05/2016,Communities,,,,,
INSERTED DETAIL,206642,Watling JCB Ltd,51013673,R4030,Materials,762.43,19/05/2016,Communities,,,,,
INSERTED DETAIL,206642,Watling JCB Ltd,51013790,R4030,Materials,643.10,13/05/2016,Communities,,,,,
INSERTED DETAIL,224675,Watts High 5,51023813,R4433,Sport Instruction,814.50,16/05/2016,Schools,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51020869,R5809,Adult Social Care Contracts,353759.00,17/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023205,R5806,Residential Care (Adults),1191.74,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023267,R5806,Residential Care (Adults),2702.08,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023267,R5806,Residential Care (Adults),8614.80,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023269,R5806,Residential Care (Adults),3932.75,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023269,R5806,Residential Care (Adults),2196.68,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023270,R5806,Residential Care (Adults),48817.37,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023270,R5806,Residential Care (Adults),5251.28,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023270,R5806,Residential Care (Adults),1668.44,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023270,R5806,Residential Care (Adults),5743.20,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023270,R5806,Residential Care (Adults),1914.40,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023270,R5806,Residential Care (Adults),3291.26,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023270,R5806,Residential Care (Adults),3828.80,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023288,R5806,Residential Care (Adults),6622.67,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023360,R5806,Residential Care (Adults),40325.69,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023360,R5806,Residential Care (Adults),-16226.62,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023460,R5806,Residential Care (Adults),7021.50,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023460,R5806,Residential Care (Adults),2125.53,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023469,R5806,Residential Care (Adults),5384.44,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023469,R5806,Residential Care (Adults),1668.44,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023469,R5806,Residential Care (Adults),2796.82,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51023499,R5806,Residential Care (Adults),5362.83,16/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51028845,R5807,SLA Social Care Provision,85164.00,31/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51028845,R5807,SLA Social Care Provision,35669.00,31/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51028846,R5807,SLA Social Care Provision,82417.00,31/05/2016,People Group,,,,,
INSERTED DETAIL,100024,WCS Care Group Ltd,51028846,R5807,SLA Social Care Provision,34518.00,31/05/2016,People Group,,,,,
INSERTED DETAIL,229614,Weber UK Ltd,51009029,R4030,Materials,1673.70,13/05/2016,Communities,,,,,
INSERTED DETAIL,206740,Webex Communications UK Ltd,51028062,R4512,Software,1311.60,25/05/2016,Resources,,,,,
INSERTED DETAIL,206744,Wedgnock Car Sales,51021484,R3004,Repair & Maintenance Of Vehicles,1750.00,12/05/2016,Communities,,,,,
,,WEL MEDICAL LTD.,CHAPS,,,"1,250.00",07/06/2016,,,,,,
INSERTED DETAIL,228826,Welland Waste Management Ltd,51010384,R2754,Waste Management,5894.10,20/05/2016,Communities,,,,,
INSERTED DETAIL,211875,West Midlands Employers,51011380,R4702,Subscriptions To Organisations,12920.00,19/05/2016,Other Services,,,,,
INSERTED DETAIL,211875,West Midlands Employers,51012932,R4512,Software,31000.00,26/05/2016,Resources,,,,,
INSERTED DETAIL,211875,West Midlands Employers,51013980,R1601,Training - External,1350.00,27/05/2016,People Group,,,,,
INSERTED DETAIL,211875,West Midlands Employers,51016291,R4702,Subscriptions To Organisations,600.00,27/05/2016,Resources,,,,,
INSERTED DETAIL,206772,West Midlands Fire Service,51004964,R4020,Fire Equipment Maintenance,3163.23,06/05/2016,Fire and Rescue,,,,,
INSERTED DETAIL,206779,West Midlands Travel Ltd,51026465,R5204,Concessionary Fares,12440.00,23/05/2016,Communities,,,,,
INSERTED DETAIL,210599,Western Computer Group Ltd,51015802,R4512,Software,638.04,27/05/2016,Resources,,,,,
,,WESTERN POWER DISTRIBU,CHAPS,,,"2,000.11",24/05/2016,,,,,,
INSERTED DETAIL,208910,Western Power Distribution,51012428,R4434,Street Lighting,687.50,11/05/2016,Communities,,,,,
INSERTED DETAIL,208910,Western Power Distribution,51015821,C1030,"New Construction, Conversion & Renovation",16885.94,20/05/2016,Capital,,,,,
INSERTED DETAIL,208910,Western Power Distribution,51016258,R4434,Street Lighting,1154.10,04/05/2016,Communities,,,,,
INSERTED DETAIL,220676,Westgate Healthcare Ltd (Hampden Hall Care Centre),51023303,R5806,Residential Care (Adults),2038.68,16/05/2016,People Group,,,,,
INSERTED DETAIL,220763,Westgrove House Care Ltd,51023490,R5806,Residential Care (Adults),3297.36,16/05/2016,People Group,,,,,
INSERTED DETAIL,220763,Westgrove House Care Ltd,51023490,R5806,Residential Care (Adults),1896.24,16/05/2016,People Group,,,,,
INSERTED DETAIL,220763,Westgrove House Care Ltd,51023490,R5806,Residential Care (Adults),18984.81,16/05/2016,People Group,,,,,
INSERTED DETAIL,220763,Westgrove House Care Ltd,51023490,R5806,Residential Care (Adults),1896.24,16/05/2016,People Group,,,,,
INSERTED DETAIL,230151,Weston Education Ltd,51012333,R5604,Commissioned Works,1250.00,13/05/2016,People Group,,,,,
INSERTED DETAIL,210399,Westside Medical Centre,51017814,R5702,Payments to External Contractors,1098.55,06/05/2016,Communities,,,,,
INSERTED DETAIL,210399,Westside Medical Centre,51028791,R5702,Payments to External Contractors,612.01,27/05/2016,Communities,,,,,
INSERTED DETAIL,206643,WFL(UK) Ltd,51014480,R3005,Fuel,804.75,13/05/2016,Communities,,,,,
INSERTED DETAIL,206643,WFL(UK) Ltd,51017759,R3005,Fuel,659.40,06/05/2016,Communities,,,,,
INSERTED DETAIL,206643,WFL(UK) Ltd,51022337,R3005,Fuel,1023.30,19/05/2016,Communities,,,,,
INSERTED DETAIL,206643,WFL(UK) Ltd,51025140,R3005,Fuel,852.75,18/05/2016,Communities,,,,,
INSERTED DETAIL,216717,Whistl UK Ltd,51007416,R4309,Postage & Carriage,962.98,11/05/2016,Resources,,,,,
INSERTED DETAIL,216717,Whistl UK Ltd,51010845,R4309,Postage & Carriage,4520.42,13/05/2016,Resources,,,,,
INSERTED DETAIL,216717,Whistl UK Ltd,51011488,R4309,Postage & Carriage,1077.90,18/05/2016,People Group,,,,,
INSERTED DETAIL,216717,Whistl UK Ltd,51014359,R4309,Postage & Carriage,1769.07,25/05/2016,People Group,,,,,
INSERTED DETAIL,216717,Whistl UK Ltd,51015012,R4309,Postage & Carriage,2886.49,26/05/2016,Resources,,,,,
INSERTED DETAIL,216717,Whistl UK Ltd,51015525,R4309,Postage & Carriage,928.59,27/05/2016,Resources,,,,,
INSERTED DETAIL,216717,Whistl UK Ltd,51016650,R4309,Postage & Carriage,915.31,27/05/2016,People Group,,,,,
INSERTED DETAIL,213053,Whitehall Medical Practice,51017821,R5702,Payments to External Contractors,14610.53,06/05/2016,Communities,,,,,
INSERTED DETAIL,213053,Whitehall Medical Practice,51028707,R5702,Payments to External Contractors,961.73,27/05/2016,Communities,,,,,
INSERTED DETAIL,213053,Whitehall Medical Practice,51029222,R5702,Payments to External Contractors,860.14,27/05/2016,Communities,,,,,
INSERTED DETAIL,206808,Whitmore's Timber Co Ltd,51019328,R4030,Materials,854.46,26/05/2016,Communities,,,,,
INSERTED DETAIL,206808,Whitmore's Timber Co Ltd,51022857,R4030,Materials,1626.71,26/05/2016,Communities,,,,,
INSERTED DETAIL,221184,Whitnash Medical Centre,51017835,R5702,Payments to External Contractors,683.73,06/05/2016,Communities,,,,,
INSERTED DETAIL,223072,William Morris (Camphill) Community Ltd,51015613,R5805,Homecare - External Domiciliary (Adults),1319.00,19/05/2016,People Group,,,,,
INSERTED DETAIL,223072,William Morris (Camphill) Community Ltd,51016722,R5702,Payments to External Contractors,19841.00,19/05/2016,People Group,,,,,
INSERTED DETAIL,100356,Willowtree Nursing Home,51023493,R5806,Residential Care (Adults),1867.56,16/05/2016,People Group,,,,,
INSERTED DETAIL,100356,Willowtree Nursing Home,51023493,R5806,Residential Care (Adults),3735.12,16/05/2016,People Group,,,,,
INSERTED DETAIL,100356,Willowtree Nursing Home,51023493,R5806,Residential Care (Adults),1867.56,16/05/2016,People Group,,,,,
INSERTED DETAIL,100356,Willowtree Nursing Home,51023493,R5806,Residential Care (Adults),10442.36,16/05/2016,People Group,,,,,
INSERTED DETAIL,100356,Willowtree Nursing Home,51023493,R5806,Residential Care (Adults),3735.12,16/05/2016,People Group,,,,,
,,WILLSONS SOLICITORS,CHAPS,,,612.00,10/05/2016,,,,,,
INSERTED DETAIL,100113,Wilnecote Rest Home,51023494,R5806,Residential Care (Adults),3361.28,16/05/2016,People Group,,,,,
INSERTED DETAIL,100113,Wilnecote Rest Home,51023494,R5806,Residential Care (Adults),1728.00,16/05/2016,People Group,,,,,
INSERTED DETAIL,100094,Winslow Court Limited,51023495,R5806,Residential Care (Adults),21897.62,16/05/2016,People Group,,,,,
INSERTED DETAIL,218454,WIPC Limited (Dr B Williams),51007520,R4443,Professional Fees Admin,702.23,04/05/2016,Resources,,,,,
INSERTED DETAIL,218454,WIPC Limited (Dr B Williams),51007528,R4443,Professional Fees Admin,1523.02,04/05/2016,Resources,,,,,
INSERTED DETAIL,223426,Witherslack Group Ltd - Avon Park School,50996806,R6107,SEN Statements Funding - Non-Maintained Schools,-1564.89,05/05/2016,People Group,,,,,
INSERTED DETAIL,223426,Witherslack Group Ltd - Avon Park School,51016651,R6107,SEN Statements Funding - Non-Maintained Schools,24223.00,10/05/2016,People Group,,,,,
INSERTED DETAIL,223426,Witherslack Group Ltd - Avon Park School,51025308,R6107,SEN Statements Funding - Non-Maintained Schools,24223.00,20/05/2016,People Group,,,,,
INSERTED DETAIL,206858,Wm M Briers & Son - Tamworth  Ltd,51017397,R2706,Refuse Collection / Waste Disposal,691.40,13/05/2016,Communities,,,,,
INSERTED DETAIL,219926,WM SNT (Holdings) Ltd - West Midlands Special Needs Transport Ltd,51026469,R5204,Concessionary Fares,1830.00,23/05/2016,Communities,,,,,
INSERTED DETAIL,100020,Wolston Grange,51023496,R5806,Residential Care (Adults),3572.12,16/05/2016,People Group,,,,,
INSERTED DETAIL,100020,Wolston Grange,51023496,R5806,Residential Care (Adults),1725.26,16/05/2016,People Group,,,,,
INSERTED DETAIL,100020,Wolston Grange,51023496,R5806,Residential Care (Adults),1896.24,16/05/2016,People Group,,,,,
INSERTED DETAIL,100020,Wolston Grange,51023496,R5806,Residential Care (Adults),11164.88,16/05/2016,People Group,,,,,
INSERTED DETAIL,100020,Wolston Grange,51023496,R5806,Residential Care (Adults),3777.65,16/05/2016,People Group,,,,,
INSERTED DETAIL,100020,Wolston Grange,51023496,R5806,Residential Care (Adults),1130.07,16/05/2016,People Group,,,,,
INSERTED DETAIL,206862,Wolston Leisure & Community Centre,51007803,R4604,Hospitality,696.00,18/05/2016,People Group,,,,,
INSERTED DETAIL,221662,Wolston Surgery - Dr W A & Dr A L Ducharme,51017783,R5702,Payments to External Contractors,549.40,06/05/2016,Communities,,,,,
INSERTED DETAIL,230382,Woodland Court Nursing Home,51023497,R5806,Residential Care (Adults),1856.00,16/05/2016,People Group,,,,,
INSERTED DETAIL,227980,Woodloes Primary School - Academy,51023077,R6107,SEN Statements Funding - Non-Maintained Schools,914.00,18/05/2016,People Group,,,,,
INSERTED DETAIL,227980,Woodloes Primary School - Academy,51025263,R4606,Pre-School Teachers Flexible Payments,1500.00,18/05/2016,People Group,,,,,
INSERTED DETAIL,222609,Woodside Church of England Primary School - Academy,51023048,R6107,SEN Statements Funding - Non-Maintained Schools,1451.00,18/05/2016,People Group,,,,,
INSERTED DETAIL,206874,Woodside Conference Centre Ltd,51011519,R1601,Training - External,1702.00,05/05/2016,Communities,,,,,
